credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year,six_month_interval_label
763,2020-12-01,1,P,30-<36,285000,3.25,91300,R,360,0,,38.095,85.0,5,1,35-44,3530331,0,0,2
715,2020-12-01,1,P,20-<30,195000,3.25,12400,P,360,0,,79.592,180.0,2,2,35-44,2716279,0,0,2
766,2020-12-01,1,P,30-<36,215000,3.125,32500,R,360,0,,80.0,70.0,5,2,65-74,559952,0,0,2
797,2020-12-01,1,P,30-<36,335000,2.75,34600,P,360,0,,97.0,128.0,5,1,35-44,1911134,0,0,2
742,2020-12-01,1,P,20-<30,455000,2.875,33500,P,360,0,,95.0,107.0,2,1,35-44,137786,0,0,2
737,2020-12-01,1,P,48,345000,3.25,11700,R,360,0,,46.267,109.0,5,1,45-54,3615285,0,0,2
790,2020-12-01,1,P,41,205000,3.0,32400,P,360,0,,71.918,73.0,5,2,55-64,4363358,0,0,2
731,2020-12-01,1,P,20-<30,555000,2.875,91300,R,360,0,,61.56,218.0,5,1,25-34,3888614,0,0,2
746,2021-01-01,1,P,20-<30,555000,2.875,91300,R,360,0,,61.56,218.0,5,1,25-34,3888614,0,0,3
817,2020-12-01,1,P,43,325000,2.875,91700,R,360,0,,53.5,56.0,2,1,45-54,1654828,0,0,2
805,2020-12-01,1,P,43,325000,2.875,91700,R,360,0,,53.5,56.0,2,1,45-54,1654828,0,0,2
760,2020-12-01,1,P,20-<30,255000,2.875,77500,R,360,0,,68.11,140.0,6,1,55-64,1389838,0,0,2
708,2020-12-01,1,P,20-<30,355000,2.99,33100,R,360,0,,23.33,323.0,6,1,55-64,1156714,0,0,2
695,2020-12-01,1,P,37,445000,2.875,93700,P,360,0,,80.0,96.0,6,1,35-44,4217992,0,0,2
779,2020-12-01,1,P,41,345000,2.75,77400,P,360,0,,100.0,181.0,3,1,55-64,3825649,0,0,2
799,2020-12-01,1,P,46,435000,2.875,91300,R,360,0,,57.33,98.0,5,2,65-74,2030681,0,0,2
655,2020-12-01,1,P,20-<30,745000,3.25,94500,P,360,0,,89.99,193.0,6,1,25-34,2172985,0,0,2
686,2020-12-01,1,P,20-<30,685000,3.25,94500,R,360,0,,76.0,249.0,5,1,45-54,2008517,0,0,2
792,2020-12-01,1,P,30-<36,675000,3.5,10500,P,360,0,,62.8,223.0,5,1,35-44,3935738,0,0,2
733,2020-12-01,1,P,30-<36,485000,3.0,78700,R,360,0,,65.01,209.0,5,1,45-54,559897,0,0,2
797,2020-12-01,1,P,45,445000,2.75,92300,P,360,0,,100.0,84.0,6,2,25-34,230437,0,0,2
771,2020-12-01,1,P,20-<30,365000,2.75,93500,P,360,0,,100.0,173.0,5,1,45-54,1217970,0,0,2
756,2020-12-01,1,P,30-<36,545000,2.875,95600,P,360,0,,81.652,170.0,2,1,25-34,2483336,0,0,2
763,2020-12-01,1,P,30-<36,335000,2.625,78600,P,360,0,,96.5,118.0,5,2,25-34,3418374,0,0,2
702,2020-12-01,1,P,40,295000,2.625,78100,P,360,0,,100.0,97.0,6,1,45-54,2439428,0,0,2
796,2020-12-01,1,P,30-<36,765000,2.625,94000,R,360,0,,54.99,244.0,2,2,35-44,3924642,0,0,2
782,2020-12-01,1,P,20-<30,765000,2.875,94500,P,360,0,,80.0,170.0,2,1,35-44,3915056,0,0,2
700,2021-01-01,1,P,20-<30,765000,2.875,94500,P,360,0,,80.0,170.0,2,1,35-44,3915056,0,0,3
798,2021-01-01,1,P,20-<30,765000,2.875,94500,P,360,0,,80.0,170.0,2,1,35-44,3915056,0,0,3
746,2021-02-01,1,P,20-<30,765000,2.875,94500,P,360,0,,80.0,170.0,2,1,35-44,3915056,0,0,3
750,2020-12-01,1,P,20-<30,765000,2.875,94500,P,360,0,,80.0,170.0,2,1,35-44,3915056,0,0,2
766,2020-12-01,1,P,30-<36,195000,3.375,95200,R,360,0,,55.48,65.0,6,1,55-64,884691,0,0,2
666,2020-12-01,1,P,20-<30,255000,3.625,75000,R,360,0,,79.692,127.0,3,1,25-34,3043741,0,0,2
778,2020-12-01,1,P,30-<36,265000,2.75,33500,P,360,0,,97.0,89.0,6,2,25-34,1912270,0,0,2
750,2020-12-01,1,P,<20,735000,3.0,92600,R,360,0,,46.95,306.0,5,1,55-64,1706460,0,0,2
799,2020-12-01,1,P,30-<36,275000,2.99,95300,P,360,0,,95.0,58.0,6,1,45-54,3496015,0,0,2
710,2020-12-01,1,P,40,145000,2.625,32100,R,180,0,,58.0,62.0,5,2,35-44,2624311,0,0,2
740,2020-12-01,1,P,30-<36,105000,2.75,34600,R,180,0,,33.0,65.0,5,1,45-54,1049706,0,0,2
713,2020-12-01,1,P,20-<30,645000,2.625,94500,R,360,0,,71.45,661.0,6,1,25-34,3889054,0,0,2
731,2020-12-01,1,P,20-<30,425000,3.5,10900,R,360,0,,94.066,174.0,5,2,55-64,4380431,0,0,2
733,2020-12-01,1,P,36,345000,2.875,33400,R,360,0,,26.0,131.0,5,2,65-74,2038506,0,0,2
782,2021-02-01,1,P,<20,115000,2.625,14800,R,180,0,,49.24,124.0,5,1,45-54,3342121,0,0,3
766,2020-12-01,1,P,44,165000,2.625,75000,R,180,0,,51.95,42.0,6,1,65-74,1466034,0,0,2
730,2020-12-01,1,P,30-<36,135000,2.875,32200,R,360,0,,,59.0,6,2,55-64,1866439,0,0,2
776,2020-12-01,1,P,30-<36,225000,2.625,75600,P,360,0,,100.0,65.0,5,1,>74,3637899,0,0,2
765,2020-12-01,1,P,42,455000,2.875,91700,R,360,0,,65.0,83.0,2,1,35-44,1752412,0,0,2
776,2020-12-01,1,P,30-<36,335000,2.875,91700,R,360,0,,50.92,114.0,6,1,>74,1964887,0,0,2
767,2021-01-01,1,P,30-<36,335000,2.875,91700,R,360,0,,50.92,114.0,6,1,>74,1964887,0,0,3
768,2021-01-01,1,P,30-<36,335000,2.875,91700,R,360,0,,50.92,114.0,6,1,>74,1964887,0,0,3
789,2020-12-01,1,P,30-<36,265000,2.875,75000,R,360,0,,65.0,117.0,5,2,45-54,2012709,0,0,2
774,2020-12-01,1,P,20-<30,275000,3.0,95600,R,360,0,,66.951,95.0,5,1,35-44,1656412,0,0,2
800,2021-01-01,1,P,30-<36,315000,2.875,10500,R,240,0,,69.57,106.0,5,1,45-54,1562287,0,0,3
796,2020-12-01,1,P,30-<36,545000,2.625,93400,R,360,0,,57.389,138.0,5,1,35-44,1656307,0,0,2
808,2020-12-01,1,P,<20,155000,2.375,77000,R,180,0,,40.0,148.0,6,1,45-54,1004863,0,0,2
653,2020-12-01,1,P,39,165000,2.99,94500,R,360,0,,23.0,35.0,5,1,65-74,384541,0,0,2
693,2020-12-01,1,P,20-<30,225000,2.625,91700,R,360,0,,38.0,63.0,6,1,55-64,382990,0,0,2
805,2020-12-01,1,P,47,405000,2.875,95400,R,360,0,,50.825,61.0,5,1,45-54,1697135,0,0,2
762,2020-12-01,1,P,39,185000,3.25,34600,R,360,0,,70.0,66.0,6,1,65-74,1974844,0,0,2
759,2020-12-01,1,P,20-<30,265000,3.25,33000,R,360,0,,53.0,150.0,6,1,35-44,1870916,0,0,2
762,2020-12-01,1,P,39,235000,3.25,33300,R,360,0,,62.0,55.0,6,1,45-54,2061081,0,0,2
768,2020-12-01,1,P,30-<36,345000,2.875,32700,R,360,0,,52.85,94.0,5,2,45-54,3391406,0,0,2
722,2020-12-01,1,P,30-<36,255000,2.875,93300,P,360,0,,100.0,60.0,5,2,25-34,2657159,0,0,2
813,2020-12-01,1,P,30-<36,225000,2.99,95600,R,360,0,,59.737,63.0,5,1,35-44,1188048,0,0,2
746,2020-12-01,1,P,20-<30,325000,2.5,75000,P,360,0,,54.504,115.0,5,1,65-74,3086185,0,0,2
766,2021-02-01,1,P,20-<30,325000,2.5,75000,P,360,0,,54.504,115.0,5,1,65-74,3086185,0,0,3
711,2020-12-01,1,P,38,295000,2.25,77500,R,180,0,,63.0,212.0,5,1,45-54,383628,0,0,2
795,2020-12-01,1,P,30-<36,425000,2.875,91400,P,360,0,,58.0,101.0,2,1,25-34,1949714,0,0,2
807,2020-12-01,1,P,20-<30,435000,2.75,92700,R,360,0,,33.9,171.0,5,2,55-64,3905813,0,0,2
792,2020-12-01,1,P,30-<36,375000,2.875,91900,R,360,0,,46.875,110.0,6,1,65-74,1667453,0,0,2
807,2020-12-01,1,P,30-<36,425000,2.875,93000,R,360,0,,60.1,100.0,6,2,65-74,448655,0,0,2
753,2021-02-01,1,P,30-<36,425000,2.875,93000,R,360,0,,60.1,100.0,6,2,65-74,448655,0,0,3
795,2020-12-01,1,P,20-<30,505000,2.99,90600,R,360,0,,50.0,181.0,2,1,35-44,2491314,0,0,2
635,2020-12-01,1,P,40,135000,2.5,77500,R,180,0,,85.0,71.0,6,1,35-44,2715276,0,0,2
776,2020-12-01,1,P,20-<30,565000,2.75,95100,R,360,0,,36.73,193.0,2,2,45-54,3888805,0,0,2
699,2020-12-01,1,P,30-<36,195000,3.25,92500,R,360,0,,24.513,107.0,5,1,65-74,4572420,0,0,2
818,2020-12-01,1,P,30-<36,315000,2.25,91700,R,180,0,,44.857,134.0,2,1,55-64,1652006,0,0,2
679,2020-12-01,1,P,30-<36,315000,2.25,91700,R,180,0,,44.857,134.0,2,1,55-64,1652006,0,0,2
812,2020-12-01,1,P,30-<36,355000,2.25,92000,R,180,0,,20.429,160.0,5,1,65-74,3726399,0,0,2
783,2020-12-01,1,P,20-<30,305000,2.99,94500,R,360,0,,56.059,126.0,6,2,45-54,4089486,0,0,2
688,2020-12-01,1,P,20-<30,175000,2.75,95200,R,180,0,,30.0,125.0,2,2,35-44,2050823,0,0,2
720,2021-02-01,1,P,20-<30,175000,2.75,95200,R,180,0,,30.0,125.0,2,2,35-44,2050823,0,0,3
723,2020-12-01,1,P,49,235000,2.25,91700,R,180,0,,68.0,78.0,6,1,65-74,1751030,0,0,2
764,2020-12-01,1,P,30-<36,495000,3.25,94500,R,360,0,,31.382,118.0,2,1,65-74,4369262,0,0,2
700,2020-12-01,1,P,<20,175000,2.5,32900,R,180,0,,,114.0,6,1,55-64,1864845,0,0,2
795,2020-12-01,1,P,30-<36,445000,2.875,91700,R,360,0,,68.92,136.0,5,1,25-34,1971898,0,0,2
744,2021-02-01,1,P,30-<36,445000,2.875,91700,R,360,0,,68.92,136.0,5,1,25-34,1971898,0,0,3
810,2020-12-01,1,P,<20,305000,2.75,34200,R,360,0,,69.84,157.0,5,1,35-44,1569250,0,0,2
779,2020-12-01,1,P,20-<30,255000,2.875,96000,P,360,0,,69.185,76.0,5,1,<25,2410247,0,0,2
687,2020-12-01,1,P,42,765000,3.0,95000,P,360,0,,90.0,164.0,2,1,25-34,2885768,0,0,2
783,2020-12-01,1,P,20-<30,195000,2.625,75000,R,180,0,,58.0,136.0,5,1,45-54,4782809,0,0,2
738,2020-12-01,1,P,37,535000,2.75,92800,R,360,0,,75.743,125.0,5,1,25-34,1227076,0,0,2
711,2020-12-01,1,P,30-<36,385000,2.999,95600,R,360,0,,44.091,96.0,5,2,35-44,1185878,0,0,2
773,2020-12-01,1,P,49,425000,2.875,92800,R,360,0,,68.48,169.0,6,1,25-34,1184934,0,0,2
697,2021-01-01,1,P,30-<36,175000,2.875,32700,R,360,0,,59.71,137.0,5,1,45-54,1554037,0,0,3
799,2020-12-01,1,P,20-<30,355000,2.625,92100,R,180,0,,48.0,193.0,5,1,25-34,1991335,0,0,2
667,2020-12-01,1,P,30-<36,225000,3.375,92500,R,360,0,,53.963,103.0,6,1,35-44,4394282,0,0,2
809,2021-01-01,1,P,20-<30,405000,2.875,34600,P,360,0,,49.576,180.0,5,1,55-64,4362950,0,0,3
778,2020-12-01,1,P,30-<36,715000,2.875,94500,R,360,0,,71.91,285.0,3,2,35-44,3070094,0,0,2
762,2021-01-01,1,P,30-<36,715000,2.875,94500,R,360,0,,71.91,285.0,3,2,35-44,3070094,0,0,3
801,2020-12-01,1,P,47,245000,2.5,77400,R,180,0,,60.6,79.0,5,1,45-54,1982343,0,0,2
800,2021-01-01,1,P,20-<30,765000,2.875,95000,R,360,0,,43.913,379.0,2,1,55-64,4401304,0,0,3
801,2021-01-01,1,P,20-<30,765000,2.875,95000,R,360,0,,43.913,379.0,2,1,55-64,4401304,0,0,3
801,2021-01-01,1,P,20-<30,765000,2.875,95000,R,360,0,,43.913,379.0,2,1,55-64,4401304,0,0,3
756,2021-02-01,1,P,20-<30,765000,2.875,95000,R,360,0,,43.913,379.0,2,1,55-64,4401304,0,0,3
767,2021-02-01,1,P,20-<30,765000,2.875,95000,R,360,0,,43.913,379.0,2,1,55-64,4401304,0,0,3
796,2020-12-01,1,P,20-<30,175000,2.25,32800,P,180,0,,80.0,59.0,5,2,35-44,2927182,0,0,2
813,2020-12-01,1,P,30-<36,285000,2.99,95300,R,360,0,,67.653,96.0,5,1,45-54,3811730,0,0,2
693,2021-01-01,1,P,30-<36,285000,2.99,95300,R,360,0,,67.653,96.0,5,1,45-54,3811730,0,0,3
795,2020-12-01,1,P,30-<36,405000,2.75,92800,R,360,0,,56.0,92.0,2,1,45-54,1985616,0,0,2
766,2020-12-01,1,P,20-<30,395000,2.875,92500,R,360,0,,71.31,193.0,5,1,25-34,3888994,0,0,2
798,2021-02-01,1,P,20-<30,395000,2.875,92500,R,360,0,,71.31,193.0,5,1,25-34,3888994,0,0,3
799,2020-12-01,1,P,<20,345000,2.25,76000,R,180,0,,36.931,485.0,5,1,65-74,753506,0,0,2
779,2020-12-01,1,P,20-<30,285000,2.5,92100,R,180,0,,36.519,212.0,2,2,55-64,1232333,0,0,2
773,2020-12-01,1,P,30-<36,465000,3.125,92800,R,360,0,,58.07,199.0,2,2,45-54,3905665,0,0,2
745,2021-02-01,1,P,30-<36,465000,3.125,92800,R,360,0,,58.07,199.0,2,2,45-54,3905665,0,0,3
794,2020-12-01,1,P,30-<36,335000,2.75,33900,P,360,0,,97.0,112.0,5,2,25-34,1912873,0,0,2
801,2020-12-01,1,P,20-<30,185000,2.99,95600,R,360,0,,54.381,113.0,6,1,45-54,465319,0,0,2
728,2020-12-01,1,P,30-<36,305000,2.99,76000,R,360,0,,65.48,145.0,5,1,25-34,1950607,0,0,2
770,2020-12-01,1,P,20-<30,125000,2.99,95600,R,360,0,,65.597,186.0,2,1,25-34,465173,0,0,2
689,2020-12-01,1,P,20-<30,285000,3.25,76000,P,360,0,,75.0,111.0,5,1,35-44,4829817,0,0,2
747,2020-12-01,1,P,39,585000,2.75,94500,R,360,0,,80.0,221.0,5,1,55-64,2338715,0,0,2
771,2020-12-01,1,P,30-<36,605000,3.125,94500,R,360,0,,,120.0,5,1,35-44,1870230,0,0,2
753,2020-12-01,1,P,41,315000,2.875,91700,R,360,0,,39.5625,56.0,5,1,65-74,837574,0,0,2
765,2020-12-01,1,P,30-<36,375000,2.999,95000,R,360,0,,20.611,98.0,5,1,45-54,1205302,0,0,2
752,2021-01-01,1,P,20-<30,315000,2.99,11300,P,360,0,,61.553,179.0,2,1,25-34,2503627,0,0,3
703,2020-12-01,1,P,<20,255000,2.875,32900,P,360,0,,84.0,144.0,5,1,25-34,3917432,0,0,2
701,2020-12-01,1,P,30-<36,435000,2.99,92000,R,360,0,,74.017,152.0,5,1,45-54,2489783,0,0,2
787,2020-12-01,1,P,<20,475000,2.75,92100,R,360,0,,,365.0,2,1,65-74,18662,0,0,2
808,2020-12-01,1,P,<20,595000,2.875,92600,R,360,0,,46.408,252.0,5,1,55-64,4282786,0,0,2
742,2020-12-01,1,P,42,335000,2.875,92200,P,360,0,,40.168,85.0,1,1,65-74,3817924,0,0,2
768,2020-12-01,1,P,30-<36,405000,3.125,76000,P,360,0,,98.188,110.0,3,1,35-44,3800091,0,0,2
775,2020-12-01,1,P,30-<36,235000,2.875,32100,P,360,0,,84.69,72.0,5,1,35-44,540762,0,0,2
763,2021-01-01,1,P,40,205000,2.875,33900,P,360,0,,80.0,41.0,5,1,55-64,4361846,0,0,3
803,2020-12-01,1,P,44,545000,2.875,92600,R,360,0,,38.779,112.0,2,2,55-64,2697725,0,0,2
770,2020-12-01,1,P,30-<36,375000,2.625,75000,P,360,0,,80.0,115.0,2,1,25-34,4134174,0,0,2
811,2020-12-01,1,P,39,125000,3.25,33700,R,360,0,,45.6,28.0,5,1,65-74,1792566,0,0,2
769,2020-12-01,1,P,<20,305000,2.5,77400,R,180,0,,76.0,247.0,5,1,65-74,1969836,0,0,2
810,2020-12-01,1,P,30-<36,345000,3.125,92000,R,360,0,,43.0,210.0,5,2,65-74,1751843,0,0,2
773,2021-01-01,1,P,30-<36,265000,2.625,75000,R,360,0,,55.1,172.0,5,1,55-64,3899937,0,0,3
779,2020-12-01,1,P,20-<30,335000,2.5,78200,P,360,0,,100.0,151.0,6,1,35-44,3486020,0,0,2
797,2021-01-01,1,P,39,355000,3.0,10900,P,360,0,,96.5,131.0,6,2,55-64,3878947,0,0,3
808,2020-12-01,1,P,30-<36,555000,2.875,94500,R,360,0,,51.152,130.0,2,2,25-34,755147,0,0,2
803,2020-12-01,1,P,30-<36,555000,2.875,94500,R,360,0,,51.152,130.0,2,2,25-34,755147,0,0,2
784,2021-01-01,1,P,30-<36,555000,2.875,94500,R,360,0,,51.152,130.0,2,2,25-34,755147,0,0,3
708,2020-12-01,1,P,20-<30,175000,2.625,75000,R,180,0,,61.036,124.0,2,1,55-64,4386453,0,0,2
784,2020-12-01,1,P,30-<36,275000,2.99,34700,P,360,0,,95.0,105.0,5,2,>74,4276721,0,0,2
761,2020-12-01,1,P,45,355000,2.875,76000,P,360,0,,,77.0,5,2,35-44,332838,0,0,2
788,2020-12-01,1,P,<20,725000,2.875,95000,R,360,0,,72.9,375.0,2,1,55-64,1657787,0,0,2
780,2020-12-01,1,P,<20,235000,2.375,33600,R,180,0,,34.0,200.0,5,2,>74,1988216,0,0,2
762,2020-12-01,1,P,<20,475000,2.375,91300,R,360,0,,42.77,717.0,5,1,35-44,3891965,0,0,2
766,2020-12-01,1,P,20-<30,175000,2.875,32000,R,360,0,,59.274,89.0,5,1,55-64,2486811,0,0,2
786,2021-01-01,1,P,30-<36,595000,2.875,92100,P,360,0,,85.402,125.0,2,1,25-34,1224367,0,0,3
699,2020-12-01,1,P,40,425000,2.875,92000,R,360,0,,67.742,87.0,6,2,35-44,2488777,0,0,2
758,2021-01-01,1,P,40,425000,2.875,92000,R,360,0,,67.742,87.0,6,2,35-44,2488777,0,0,3
814,2021-01-01,1,P,40,425000,2.875,92000,R,360,0,,67.742,87.0,6,2,35-44,2488777,0,0,3
658,2021-01-01,1,P,47,325000,2.875,11700,P,360,0,,80.0,68.0,5,1,25-34,1012931,0,0,3
745,2020-12-01,1,P,20-<30,325000,2.875,75000,P,360,0,,80.0,100.0,5,1,35-44,3309069,0,0,2
788,2021-02-01,1,P,20-<30,325000,2.875,75000,P,360,0,,80.0,100.0,5,1,35-44,3309069,0,0,3
808,2021-01-01,1,P,20-<30,325000,2.875,75000,P,360,0,,80.0,100.0,5,1,35-44,3309069,0,0,3
753,2020-12-01,1,P,48,335000,2.875,92500,P,360,0,,47.143,52.0,5,1,55-64,125810,0,0,2
727,2021-01-01,1,P,20-<30,745000,2.875,94000,R,360,0,,60.408,178.0,2,2,35-44,1741126,0,0,3
789,2020-12-01,1,P,<20,295000,2.875,91300,R,360,0,,71.543,226.0,5,1,45-54,916376,0,0,2
772,2020-12-01,1,P,20-<30,555000,2.99,94500,R,360,0,,45.948,224.0,3,2,45-54,4089230,0,0,2
806,2020-12-01,1,P,20-<30,595000,2.875,94500,R,360,0,,41.97,171.0,2,1,35-44,128381,0,0,2
712,2021-02-01,1,P,20-<30,595000,2.875,94500,R,360,0,,41.97,171.0,2,1,35-44,128381,0,0,3
790,2020-12-01,1,P,20-<30,375000,3.25,94500,R,360,0,,37.54,154.0,5,1,55-64,2718520,0,0,2
807,2020-12-01,1,P,20-<30,305000,2.875,94500,R,360,0,,37.67,204.0,5,1,65-74,1555083,0,0,2
815,2021-03-01,1,P,20-<30,305000,2.875,94500,R,360,0,,37.67,204.0,5,1,65-74,1555083,0,0,3
717,2020-12-01,1,P,46,415000,3.375,91700,R,360,0,,59.86,95.0,3,1,55-64,3684113,0,0,2
753,2020-12-01,1,P,49,325000,3.375,90600,R,360,0,,60.0,58.0,6,1,35-44,2701070,0,0,2
785,2020-12-01,1,P,20-<30,245000,3.375,95900,R,360,0,,48.8,102.0,5,2,>74,4386387,0,0,2
765,2020-12-01,1,P,30-<36,165000,3.5,95900,R,360,0,,44.34,61.0,5,1,35-44,129940,0,0,2
752,2020-12-01,1,P,20-<30,495000,2.75,92100,P,360,0,,89.96,164.0,2,1,35-44,3322484,0,0,2
764,2020-12-01,1,P,20-<30,235000,2.875,75000,R,360,0,,35.154,125.0,5,1,45-54,1655030,0,0,2
756,2021-01-01,1,P,20-<30,235000,2.875,75000,R,360,0,,35.154,125.0,5,1,45-54,1655030,0,0,3
800,2021-01-01,1,P,20-<30,235000,2.875,75000,R,360,0,,35.154,125.0,5,1,45-54,1655030,0,0,3
774,2021-01-01,1,P,20-<30,235000,2.875,75000,R,360,0,,35.154,125.0,5,1,45-54,1655030,0,0,3
674,2021-01-01,1,P,20-<30,235000,2.875,75000,R,360,0,,35.154,125.0,5,1,45-54,1655030,0,0,3
743,2021-02-01,1,P,20-<30,235000,2.875,75000,R,360,0,,35.154,125.0,5,1,45-54,1655030,0,0,3
762,2020-12-01,1,P,30-<36,485000,2.99,95600,R,360,0,,83.41,155.0,6,1,25-34,2046589,0,0,2
757,2021-01-01,1,P,30-<36,485000,2.99,95600,R,360,0,,83.41,155.0,6,1,25-34,2046589,0,0,3
789,2020-12-01,1,P,20-<30,495000,3.25,94500,R,360,0,,40.0,174.0,5,2,25-34,1061753,0,0,2
789,2020-12-01,1,P,20-<30,495000,3.25,94500,R,360,0,,40.0,174.0,5,2,25-34,1061753,0,0,2
777,2021-02-01,1,P,20-<30,495000,3.25,94500,R,360,0,,40.0,174.0,5,2,25-34,1061753,0,0,3
691,2020-12-01,1,P,20-<30,245000,3.5,92200,R,360,0,,64.289,66.0,6,1,45-54,2335198,0,0,2
710,2020-12-01,1,P,30-<36,135000,3.0,75100,R,360,0,,47.0,67.0,5,2,55-64,1053392,0,0,2
763,2020-12-01,1,P,30-<36,505000,2.875,92800,R,360,0,,64.194,157.0,2,2,45-54,826385,0,0,2
804,2021-03-01,1,P,30-<36,505000,2.875,92800,R,360,0,,64.194,157.0,2,2,45-54,826385,0,0,3
788,2020-12-01,1,P,20-<30,165000,3.25,76000,R,360,0,,48.59,71.0,5,1,35-44,323642,0,0,2
806,2021-01-01,1,P,20-<30,125000,2.625,13000,R,180,0,,71.765,115.0,3,1,55-64,2413598,0,0,3
718,2021-01-01,1,P,20-<30,125000,2.625,13000,R,180,0,,71.765,115.0,3,1,55-64,2413598,0,0,3
748,2020-12-01,1,P,20-<30,195000,2.875,33800,P,360,0,,61.0,75.0,5,1,65-74,1985304,0,0,2
670,2020-12-01,1,P,30-<36,265000,3.625,32900,P,360,0,,75.0,78.0,5,1,45-54,3111773,0,0,2
801,2020-12-01,1,P,20-<30,475000,2.375,95000,R,360,0,,19.83,160.0,2,2,45-54,1147866,0,0,2
815,2020-12-01,1,P,30-<36,235000,2.875,91300,R,360,0,,31.918,270.0,5,1,>74,2252467,0,0,2
765,2020-12-01,1,P,20-<30,285000,2.875,75000,R,360,0,,74.16,93.0,2,2,25-34,3889207,0,0,2
787,2021-01-01,1,P,20-<30,285000,2.875,75000,R,360,0,,74.16,93.0,2,2,25-34,3889207,0,0,3
785,2021-02-01,1,P,20-<30,285000,2.875,75000,R,360,0,,74.16,93.0,2,2,25-34,3889207,0,0,3
757,2020-12-01,1,P,30-<36,485000,2.75,95600,R,360,0,,74.074,144.0,6,1,45-54,1482261,0,0,2
798,2020-12-01,1,P,20-<30,375000,2.625,75000,R,360,0,,62.7,180.0,5,2,45-54,1554174,0,0,2
740,2020-12-01,1,P,20-<30,375000,2.625,75000,R,360,0,,62.7,180.0,5,2,45-54,1554174,0,0,2
741,2021-02-01,1,P,20-<30,375000,2.625,75000,R,360,0,,62.7,180.0,5,2,45-54,1554174,0,0,3
751,2021-01-01,1,P,20-<30,505000,2.75,95100,R,360,0,,29.27,168.0,2,1,35-44,3896617,0,0,3
814,2021-01-01,1,P,20-<30,505000,2.75,95100,R,360,0,,29.27,168.0,2,1,35-44,3896617,0,0,3
771,2020-12-01,1,P,30-<36,295000,2.375,78700,R,180,0,,56.696,92.0,5,1,55-64,4241526,0,0,2
807,2020-12-01,1,P,30-<36,495000,2.375,92800,R,360,0,,47.52,244.0,5,1,55-64,3908530,0,0,2
713,2020-12-01,1,P,43,495000,2.875,92100,R,360,0,,71.58,105.0,6,2,35-44,3724052,0,0,2
809,2020-12-01,1,P,20-<30,355000,2.99,91700,R,360,0,,55.116,161.0,6,2,35-44,2715182,0,0,2
763,2020-12-01,1,P,20-<30,675000,2.875,95000,R,360,0,,23.464,245.0,2,1,35-44,4386741,0,0,2
806,2020-12-01,1,P,36,125000,2.875,33000,R,360,0,,73.0,50.0,5,2,35-44,381467,0,0,2
784,2020-12-01,1,P,30-<36,225000,2.75,75000,R,360,0,,49.913,94.0,5,2,>74,3041194,0,0,2
770,2021-01-01,1,P,30-<36,225000,2.75,75000,R,360,0,,49.913,94.0,5,2,>74,3041194,0,0,3
766,2021-02-01,1,P,30-<36,225000,2.75,75000,R,360,0,,49.913,94.0,5,2,>74,3041194,0,0,3
711,2020-12-01,1,P,30-<36,445000,3.375,92800,R,360,0,,70.794,98.0,2,2,25-34,1657115,0,0,2
794,2020-12-01,1,P,20-<30,215000,2.875,78200,R,180,0,,69.0,103.0,5,1,25-34,2043280,0,0,2
795,2020-12-01,1,P,20-<30,625000,2.75,94500,R,360,0,,62.713,177.0,5,2,35-44,1209393,0,0,2
815,2021-02-01,1,P,20-<30,625000,2.75,94500,R,360,0,,62.713,177.0,5,2,35-44,1209393,0,0,3
714,2020-12-01,1,P,30-<36,225000,2.99,95300,R,360,0,,63.473,78.0,6,1,25-34,3578304,0,0,2
719,2021-01-01,1,P,30-<36,225000,2.99,95300,R,360,0,,63.473,78.0,6,1,25-34,3578304,0,0,3
801,2020-12-01,1,P,30-<36,245000,2.875,33900,P,360,0,,95.0,54.0,6,1,25-34,1910423,0,0,2
769,2020-12-01,1,P,20-<30,395000,2.875,95600,R,360,0,,52.111,115.0,5,1,55-64,4367870,0,0,2
775,2021-01-01,1,P,20-<30,395000,2.875,95600,R,360,0,,52.111,115.0,5,1,55-64,4367870,0,0,3
690,2021-02-01,1,P,20-<30,395000,2.875,95600,R,360,0,,52.111,115.0,5,1,55-64,4367870,0,0,3
794,2020-12-01,1,P,38,135000,2.875,32900,R,240,0,,69.5,85.0,5,1,55-64,4287074,0,0,2
770,2020-12-01,1,P,20-<30,245000,2.75,95700,R,360,0,,31.194,131.0,5,2,45-54,1697855,0,0,2
677,2021-01-01,1,P,20-<30,245000,2.75,95700,R,360,0,,31.194,131.0,5,2,45-54,1697855,0,0,3
792,2020-12-01,1,P,<20,425000,2.5,94500,R,180,0,,18.89,439.0,5,1,55-64,3502639,0,0,2
683,2020-12-01,1,P,41,135000,3.375,14600,P,360,1,2023-03-01,96.5,83.0,6,1,45-54,2354930,0,0,2
772,2021-01-01,1,P,<20,455000,2.99,94500,R,360,0,,15.789,357.0,5,1,45-54,1632815,0,0,3
819,2021-01-01,1,P,20-<30,305000,2.875,92600,R,360,0,,47.0,140.0,2,1,55-64,1978782,0,0,3
