credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year,six_month_interval_label
709,2020-12-01,1,P,20-<30,385000,2.99,93600,R,360,0,,80.0,153.0,5,1,35-44,3192296,0,0,2
756,2020-12-01,1,P,20-<30,255000,2.625,33500,R,180,0,,72.93,133.0,5,1,55-64,116482,0,0,2
757,2020-12-01,1,P,30-<36,725000,3.625,91400,P,360,1,2022-11-01,80.0,191.0,5,1,45-54,8033592,0,0,2
798,2020-12-01,1,P,41,325000,2.99,33400,P,360,0,,95.0,84.0,5,1,25-34,3838492,0,0,2
781,2020-12-01,1,P,20-<30,305000,2.75,32400,R,360,0,,52.87,113.0,5,1,>74,2273396,0,0,2
798,2021-01-01,1,P,20-<30,305000,2.75,32400,R,360,0,,52.87,113.0,5,1,>74,2273396,0,0,3
647,2020-12-01,1,P,20-<30,235000,3.25,12500,R,360,0,,68.208,87.0,5,1,25-34,5201824,0,0,2
730,2020-12-01,1,P,38,115000,2.5,78100,R,180,0,,45.525,46.0,2,1,55-64,4043646,0,0,2
756,2020-12-01,1,P,49,285000,2.625,32000,P,360,0,,96.5,100.0,5,1,45-54,7212785,0,0,2
801,2020-12-01,1,P,48,175000,2.5,33400,P,180,0,,80.0,180.0,5,1,35-44,3667616,0,0,2
803,2020-12-01,1,S,20-<30,625000,2.75,93100,R,360,0,,39.492,240.0,5,2,65-74,1879828,0,0,2
777,2020-12-01,1,P,20-<30,95000,2.99,13200,R,180,0,,71.38,227.0,5,2,35-44,2405834,0,0,2
796,2020-12-01,1,P,36,155000,2.99,32000,R,360,0,,50.0,53.0,5,2,25-34,2434244,0,0,2
776,2020-12-01,1,P,20-<30,405000,3.375,33900,R,360,0,,82.48,139.0,5,2,35-44,2396702,0,0,2
798,2020-12-01,1,P,<20,215000,2.99,32600,R,360,0,,92.766,95.0,5,1,25-34,6355363,0,0,2
677,2020-12-01,1,P,30-<36,105000,2.875,77900,P,180,0,,54.75,73.0,6,2,55-64,3305092,0,0,2
776,2020-12-01,1,P,20-<30,435000,2.625,94500,R,240,0,,59.18,176.0,5,1,35-44,2493218,0,0,2
713,2020-12-01,1,P,37,265000,2.99,10300,R,360,0,,59.0,76.0,5,1,45-54,2561763,0,0,2
809,2020-12-01,1,P,20-<30,315000,2.99,10900,P,360,0,,90.0,141.0,6,1,45-54,5124957,0,0,2
739,2020-12-01,1,P,45,165000,3.125,12100,R,360,0,,72.652,61.0,5,2,35-44,504441,0,0,2
782,2020-12-01,1,P,38,135000,2.875,33400,R,360,0,,46.271,64.0,5,1,35-44,715321,0,0,2
790,2020-12-01,1,P,<20,245000,2.625,11000,R,180,0,,42.4,259.0,2,2,35-44,4641517,0,0,2
733,2020-12-01,1,P,36,345000,2.875,33400,R,360,0,,40.824,103.0,5,1,25-34,6756609,0,0,2
797,2020-12-01,1,P,20-<30,275000,2.625,34600,R,360,0,,60.0,119.0,5,2,45-54,3005980,0,0,2
775,2021-01-01,1,P,20-<30,275000,2.625,34600,R,360,0,,60.0,119.0,5,2,45-54,3005980,0,0,3
679,2020-12-01,1,P,44,455000,3.25,10500,R,360,0,,69.14,107.0,5,1,55-64,2522646,0,0,2
741,2020-12-01,1,P,38,225000,3.0,33500,R,360,0,,73.87,107.0,5,1,45-54,7782786,0,0,2
771,2020-12-01,1,I,40,195000,3.5,94500,R,360,0,,13.714,165.0,2,1,45-54,1400619,0,0,2
796,2020-12-01,1,P,<20,225000,2.75,92100,R,180,0,,23.656,256.0,5,2,45-54,4082856,0,0,2
801,2020-12-01,1,P,<20,555000,2.625,90500,R,360,0,,58.0,483.0,2,1,35-44,3022046,0,0,2
656,2020-12-01,1,P,30-<36,105000,3.0,33100,P,360,0,,31.447,52.0,6,2,55-64,7622907,0,0,2
780,2020-12-01,1,P,20-<30,185000,2.75,95900,R,360,0,,39.789,114.0,5,1,65-74,6848105,0,0,2
750,2020-12-01,1,I,20-<30,165000,3.25,77000,R,360,0,,29.3,446.0,6,1,55-64,7838530,0,0,2
701,2020-12-01,1,P,30-<36,215000,2.25,33700,R,360,0,,56.974,59.0,6,1,25-34,7447272,0,0,2
747,2020-12-01,1,P,20-<30,735000,2.875,11300,R,360,0,,57.882,227.0,5,1,35-44,3938860,0,0,2
786,2020-12-01,1,P,39,575000,2.75,91300,P,360,0,,80.0,93.0,5,1,25-34,813628,0,0,2
812,2020-12-01,1,P,<20,345000,2.875,75000,R,300,0,,79.954,218.0,5,1,25-34,6784812,0,0,2
721,2020-12-01,1,P,41,215000,2.875,95600,R,360,0,,42.846,38.0,5,2,65-74,5610768,0,0,2
712,2020-12-01,1,P,41,285000,2.5,92500,R,360,0,,59.375,203.0,5,1,55-64,6354123,0,0,2
681,2020-12-01,1,P,20-<30,345000,2.75,95200,R,360,0,,59.57,78.0,5,2,35-44,6597194,0,0,2
774,2020-12-01,1,P,48,575000,2.999,92000,R,360,0,,89.845,99.0,5,1,35-44,7555326,0,0,2
715,2020-12-01,1,P,30-<36,575000,2.999,92800,R,360,0,,73.333,205.0,3,1,35-44,5589432,0,0,2
794,2020-12-01,1,P,30-<36,675000,3.125,95100,P,360,0,,75.0,174.0,2,1,25-34,3030770,0,0,2
808,2020-12-01,1,P,<20,375000,2.99,90000,R,360,0,,37.84,309.0,5,2,45-54,875644,0,0,2
697,2020-12-01,1,P,36,155000,2.625,95800,R,180,0,,21.368,81.0,2,1,>74,7020023,0,0,2
793,2020-12-01,1,P,49,375000,2.75,77300,P,360,0,,100.0,95.0,3,1,>74,1226134,0,0,2
808,2020-12-01,1,P,20-<30,135000,2.75,92800,R,360,0,,30.0,48.0,6,1,55-64,6589671,0,0,2
703,2020-12-01,1,P,41,165000,3.625,32700,R,360,0,,55.556,31.0,6,2,45-54,2098337,0,0,2
791,2020-12-01,1,P,49,625000,2.875,92800,R,360,0,,62.8,102.0,6,1,55-64,1962965,0,0,2
759,2020-12-01,1,P,39,285000,2.875,77000,R,360,0,,56.611,84.0,5,1,45-54,7636515,0,0,2
726,2020-12-01,1,P,30-<36,405000,2.5,95800,P,360,0,,100.0,141.0,5,1,25-34,869476,0,0,2
765,2020-12-01,1,P,37,425000,2.875,95800,R,360,0,,52.5,124.0,3,1,55-64,6920062,0,0,2
742,2021-01-01,1,P,37,425000,2.875,95800,R,360,0,,52.5,124.0,3,1,55-64,6920062,0,0,3
764,2020-12-01,1,P,30-<36,395000,2.5,94500,R,180,0,,43.597,155.0,5,2,45-54,3380295,0,0,2
805,2020-12-01,1,P,<20,235000,2.625,75100,R,360,0,,56.0,157.0,5,1,45-54,3075382,0,0,2
720,2020-12-01,1,P,20-<30,115000,2.875,76100,P,360,0,,32.75,159.0,5,1,45-54,5854907,0,0,2
772,2020-12-01,1,P,46,575000,2.5,92800,R,360,0,,78.646,78.0,6,1,45-54,6448199,0,0,2
729,2020-12-01,1,P,39,385000,2.875,32700,R,360,0,,79.318,91.0,5,2,25-34,2051815,0,0,2
711,2020-12-01,1,P,43,255000,2.5,33400,R,180,0,,58.867,140.0,5,1,65-74,7897855,0,0,2
808,2020-12-01,1,P,38,215000,2.99,77400,R,360,0,,70.167,79.0,6,1,35-44,7668054,0,0,2
695,2020-12-01,1,P,44,485000,3.125,93900,R,360,0,,28.534,191.0,5,1,>74,7024039,0,0,2
676,2020-12-01,1,P,38,65000,3.25,77000,R,360,0,,39.0,28.0,5,1,45-54,2999188,0,0,2
757,2020-12-01,1,P,37,385000,2.875,34700,R,360,0,,51.187,107.0,5,2,55-64,3961769,0,0,2
754,2020-12-01,1,P,30-<36,455000,2.875,32200,R,360,0,,78.404,267.0,5,1,45-54,6664105,0,0,2
807,2020-12-01,1,P,30-<36,305000,2.75,90700,R,240,0,,53.93,206.0,2,1,35-44,3465093,0,0,2
734,2020-12-01,1,I,47,205000,3.625,95300,R,360,0,,44.945,108.0,6,1,55-64,6151407,0,0,2
778,2020-12-01,1,I,30-<36,245000,2.875,92500,R,360,0,,44.13,122.0,2,1,>74,2550705,0,0,2
792,2020-12-01,1,P,20-<30,435000,2.25,75000,R,180,0,,53.05,222.0,5,1,45-54,4763527,0,0,2
761,2020-12-01,1,P,20-<30,245000,2.5,79700,P,360,0,,92.308,80.0,6,2,25-34,5213084,0,0,2
812,2020-12-01,1,P,44,425000,2.625,33400,P,360,0,,95.0,99.0,6,1,25-34,2936585,0,0,2
783,2020-12-01,1,P,40,385000,2.75,92000,R,360,0,,38.6,106.0,5,1,65-74,1114881,0,0,2
696,2020-12-01,1,P,47,255000,3.0,90600,R,360,0,,58.62,48.0,2,1,35-44,517251,0,0,2
782,2020-12-01,1,P,20-<30,225000,3.0,92500,R,360,0,,47.496,141.0,3,1,65-74,1448226,0,0,2
802,2020-12-01,1,P,<20,435000,2.875,78200,P,360,0,,92.746,212.0,5,1,45-54,8157085,0,0,2
795,2020-12-01,1,P,30-<36,765000,3.0,90000,P,360,0,,75.0,278.0,5,1,35-44,4734766,0,0,2
767,2020-12-01,1,P,38,345000,2.5,92800,R,360,0,,58.183,103.0,5,1,35-44,1954944,0,0,2
688,2020-12-01,1,P,47,275000,2.75,91900,R,360,0,,36.0,152.0,2,1,45-54,761854,0,0,2
793,2020-12-01,1,P,42,765000,2.875,94000,R,360,0,,64.681,206.0,2,1,55-64,6390473,0,0,2
785,2020-12-01,1,P,20-<30,395000,2.5,77400,R,180,0,,71.455,316.0,5,1,35-44,343798,0,0,2
700,2020-12-01,1,P,20-<30,465000,2.625,91700,R,180,0,,58.5,194.0,5,1,35-44,6720265,0,0,2
786,2020-12-01,1,P,48,235000,2.875,32900,P,360,0,,100.0,113.0,5,1,>74,1108070,0,0,2
742,2020-12-01,1,P,40,765000,3.0,95100,P,360,0,,80.159,198.0,6,1,35-44,6785362,0,0,2
772,2020-12-01,1,P,30-<36,375000,2.99,32200,R,360,0,,39.43,108.0,5,2,45-54,6738289,0,0,2
800,2021-01-01,1,P,30-<36,315000,2.875,10500,R,240,0,,59.03,85.0,5,1,55-64,2137862,0,0,3
793,2020-12-01,1,P,44,105000,2.99,33300,P,360,0,,75.0,33.0,5,1,45-54,6223526,0,0,2
801,2020-12-01,1,P,42,375000,2.75,77000,P,360,0,,90.0,168.0,6,2,45-54,7638409,0,0,2
716,2020-12-01,1,P,20-<30,215000,2.875,32800,P,360,0,,80.0,425.0,6,1,35-44,3790362,0,0,2
750,2020-12-01,1,P,30-<36,265000,2.375,34600,R,120,0,,75.429,127.0,3,2,45-54,5305107,0,0,2
757,2020-12-01,1,P,46,735000,2.875,91300,P,360,0,,79.93,119.0,2,1,35-44,3838508,0,0,2
761,2020-12-01,1,P,20-<30,435000,2.99,78600,R,240,0,,58.46,255.0,5,1,45-54,8074482,0,0,2
782,2021-01-01,1,I,30-<36,315000,3.125,94500,R,240,0,,41.184,305.0,2,1,45-54,6477888,0,0,3
795,2020-12-01,1,P,44,205000,3.375,12100,R,360,0,,69.0,62.0,5,1,25-34,2795048,0,0,2
748,2020-12-01,1,P,30-<36,155000,2.875,77300,R,240,0,,78.769,61.0,5,2,25-34,1352473,0,0,2
642,2020-12-01,1,P,39,285000,2.5,78700,P,360,0,,96.706,79.0,5,1,<25,8134905,0,0,2
752,2020-12-01,1,P,41,305000,2.875,78700,R,360,0,,77.802,122.0,5,2,35-44,5412092,0,0,2
802,2020-12-01,1,P,20-<30,65000,2.375,33400,R,180,0,,37.059,80.0,5,1,65-74,7727169,0,0,2
769,2020-12-01,1,P,20-<30,345000,2.625,77000,R,360,0,,80.0,106.0,5,2,25-34,1395829,0,0,2
790,2021-01-01,1,P,20-<30,345000,2.625,77000,R,360,0,,80.0,106.0,5,2,25-34,1395829,0,0,3
793,2020-12-01,1,P,30-<36,135000,3.25,32900,R,360,0,,35.21,92.0,5,1,45-54,4364022,0,0,2
679,2020-12-01,1,P,37,175000,2.875,76100,R,360,0,,57.1,69.0,5,1,65-74,4930288,0,0,2
665,2020-12-01,1,P,20-<30,355000,3.125,91700,R,360,0,,48.681,152.0,5,2,55-64,3942472,0,0,2
775,2020-12-01,1,P,41,305000,2.875,33900,R,360,0,,71.17,48.0,5,1,65-74,2256075,0,0,2
816,2020-12-01,1,P,41,225000,2.75,33900,R,360,0,,37.167,113.0,5,1,55-64,272145,0,0,2
698,2020-12-01,1,P,44,155000,3.375,75200,R,360,0,,71.938,59.0,3,1,25-34,6647938,0,0,2
720,2020-12-01,1,S,30-<36,405000,2.875,33900,P,360,1,2022-12-01,80.0,115.0,5,1,55-64,4897198,0,0,2
805,2020-12-01,1,P,47,405000,2.875,95400,R,360,0,,65.146,126.0,5,1,35-44,7500414,0,0,2
813,2020-12-01,1,P,20-<30,465000,2.99,90200,R,360,0,,80.0,172.0,6,1,35-44,2056895,0,0,2
731,2021-02-01,1,P,20-<30,465000,2.99,90200,R,360,0,,80.0,172.0,6,1,35-44,2056895,0,0,3
812,2020-12-01,1,P,20-<30,375000,3.25,33000,R,360,0,,46.5,205.0,6,1,45-54,6814823,0,0,2
773,2020-12-01,1,P,47,325000,3.375,33100,P,360,0,,95.0,63.0,6,2,55-64,6347217,0,0,2
795,2020-12-01,1,P,30-<36,425000,2.875,91400,P,360,0,,95.0,130.0,6,1,35-44,6206460,0,0,2
789,2020-12-01,1,P,45,375000,2.99,75000,P,360,0,,80.0,91.0,5,1,25-34,3335006,0,0,2
720,2020-12-01,1,P,30-<36,695000,2.95,94500,R,360,0,,56.98,192.0,5,1,35-44,2203683,0,0,2
715,2020-12-01,1,P,47,405000,2.99,93000,P,360,0,,90.0,68.0,5,2,25-34,403259,0,0,2
727,2020-12-01,1,P,48,245000,2.99,76000,R,360,0,,59.63,90.0,5,1,45-54,5878953,0,0,2
782,2020-12-01,1,P,42,325000,2.99,95700,P,360,0,,96.5,86.0,5,2,<25,8077712,0,0,2
700,2020-12-01,1,P,20-<30,475000,2.625,34200,R,360,0,,73.997,187.0,5,1,45-54,6330276,0,0,2
760,2020-12-01,1,P,36,395000,2.99,95700,P,360,0,,80.0,74.0,5,2,45-54,3235805,0,0,2
790,2020-12-01,1,P,43,585000,2.99,94500,R,360,0,,94.597,125.0,5,2,25-34,1990628,0,0,2
722,2020-12-01,1,P,20-<30,485000,2.875,95900,P,360,0,,89.993,178.0,6,1,35-44,6288298,0,0,2
722,2020-12-01,1,P,48,305000,2.875,92800,R,360,0,,32.337,119.0,5,1,>74,7332590,0,0,2
770,2020-12-01,1,P,48,725000,2.875,91300,R,360,0,,75.0,226.0,5,2,35-44,7429598,0,0,2
770,2020-12-01,1,P,<20,275000,2.5,33600,R,180,0,,44.19,500.0,2,1,35-44,6010842,0,0,2
697,2020-12-01,1,P,45,105000,2.75,77000,R,180,0,,54.211,60.0,6,1,25-34,3889327,0,0,2
786,2020-12-01,1,P,<20,95000,2.75,78600,R,180,0,,27.904,97.0,5,1,35-44,4014454,0,0,2
800,2020-12-01,1,P,37,325000,2.75,32200,P,360,0,,100.0,66.0,5,1,<25,1216228,0,0,2
726,2020-12-01,1,P,<20,135000,2.875,32500,R,180,0,,38.7931034483,176.0,5,1,45-54,6181741,0,0,2
735,2020-12-01,1,P,30-<36,135000,2.875,32300,R,180,0,,94.954,60.0,5,1,35-44,1496431,0,0,2
792,2020-12-01,1,P,43,285000,2.875,95200,R,360,0,,75.632,57.0,6,1,25-34,148207,0,0,2
710,2020-12-01,1,P,30-<36,565000,3.25,93000,R,360,0,,63.729,240.0,6,1,55-64,7290373,0,0,2
635,2020-12-01,1,P,40,135000,2.5,77500,R,180,0,,56.083,87.0,5,1,65-74,3938730,0,0,2
673,2020-12-01,1,P,48,175000,3.0,78200,R,360,0,,37.872,43.0,5,2,>74,16894,0,0,2
756,2020-12-01,1,P,20-<30,225000,3.375,92100,R,360,0,,31.57,90.0,5,1,55-64,1284486,0,0,2
697,2020-12-01,1,P,39,425000,3.25,91400,R,360,0,,45.232,155.0,2,2,35-44,4066334,0,0,2
800,2020-12-01,1,P,<20,275000,2.5,78600,R,360,0,,67.568,134.0,2,1,35-44,940032,0,0,2
790,2020-12-01,1,P,30-<36,175000,2.625,77300,R,360,0,,61.018,56.0,5,1,25-34,5774462,0,0,2
792,2020-12-01,1,P,20-<30,465000,2.5,92600,R,180,0,,56.532,173.0,2,2,45-54,2017760,0,0,2
815,2020-12-01,1,P,30-<36,375000,2.375,77300,R,180,0,,77.99,187.0,6,1,45-54,3779295,0,0,2
792,2020-12-01,1,P,48,255000,2.875,33000,R,360,0,,92.731,96.0,6,2,25-34,1886237,0,0,2
817,2020-12-01,1,P,30-<36,285000,2.75,94000,R,180,0,,18.399,109.0,2,1,55-64,4010174,0,0,2
800,2020-12-01,1,P,37,655000,2.69,95000,R,360,0,,44.06,141.0,2,2,35-44,2348861,0,0,2
768,2020-12-01,1,P,46,195000,2.99,95800,R,360,0,,55.44,66.0,3,2,65-74,2399382,0,0,2
708,2020-12-01,1,P,30-<36,365000,2.875,33700,P,360,0,,95.0,99.0,5,1,45-54,4402529,0,0,2
748,2020-12-01,1,P,44,265000,2.99,32500,R,360,0,,90.0,91.0,5,1,25-34,2250043,0,0,2
756,2020-12-01,1,P,20-<30,235000,2.75,32600,R,240,0,,61.06,84.0,5,1,35-44,7807156,0,0,2
633,2020-12-01,1,P,20-<30,135000,2.125,92200,R,180,0,,50.371,54.0,6,2,25-34,3874242,0,0,2
723,2020-12-01,1,P,49,235000,2.25,91700,R,180,0,,28.0,64.0,2,1,65-74,2814276,0,0,2
671,2020-12-01,1,P,41,365000,3.25,75000,R,360,0,,63.0,136.0,3,1,55-64,2531007,0,0,2
786,2020-12-01,1,P,39,375000,2.69,92600,R,360,0,,59.52,76.0,6,2,>74,2536785,0,0,2
626,2020-12-01,1,P,41,255000,3.25,32700,R,360,0,,60.0,61.0,5,2,55-64,2766697,0,0,2
745,2020-12-01,1,P,49,505000,3.0,90200,R,360,0,,37.1929,190.0,5,1,55-64,5477484,0,0,2
747,2020-12-01,1,P,30-<36,455000,3.25,11200,R,360,0,,65.0,138.0,6,1,65-74,3028702,0,0,2
801,2020-12-01,1,I,49,225000,3.625,94500,R,360,0,,37.69,174.0,5,1,55-64,6082763,0,0,2
714,2020-12-01,1,P,30-<36,245000,2.625,33000,R,180,0,,75.0,124.0,6,2,35-44,651187,0,0,2
768,2020-12-01,1,P,40,235000,2.99,34100,R,360,0,,51.79,143.0,5,1,55-64,4357242,0,0,2
700,2020-12-01,1,P,<20,305000,2.5,90000,R,360,0,,42.86,242.0,5,1,65-74,8046349,0,0,2
699,2020-12-01,1,P,38,325000,1.99,91700,R,180,0,,41.994,182.0,2,1,35-44,6429358,0,0,2
807,2020-12-01,1,S,20-<30,195000,2.75,34200,R,180,0,,58.739,170.0,5,2,55-64,1935360,0,0,2
724,2020-12-01,1,P,43,295000,2.375,93700,R,180,0,,67.558,194.0,2,1,35-44,331620,0,0,2
751,2020-12-01,1,P,48,335000,2.99,90700,R,360,0,,74.45,161.0,3,2,>74,2284904,0,0,2
774,2020-12-01,1,P,46,575000,2.75,91300,R,360,0,,72.83,99.0,5,1,35-44,7190707,0,0,2
782,2020-12-01,1,I,36,425000,3.375,95100,R,360,0,,50.23,290.0,2,1,55-64,2566889,0,0,2
814,2020-12-01,1,P,<20,765000,3.25,94100,R,360,0,,65.05,386.0,5,1,65-74,2302440,0,0,2
775,2020-12-01,1,P,44,595000,3.25,11500,P,360,0,,80.0,137.0,5,1,65-74,3147531,0,0,2
801,2020-12-01,1,P,20-<30,335000,2.875,92100,R,240,0,,59.33,154.0,6,1,35-44,1825038,0,0,2
775,2020-12-01,1,P,30-<36,255000,2.999,33700,R,360,0,,74.412,93.0,5,2,35-44,7244821,0,0,2
777,2020-12-01,1,P,46,315000,2.75,90600,R,360,0,,63.2,48.0,6,1,65-74,3928247,0,0,2
762,2020-12-01,1,P,43,185000,2.99,32700,P,360,0,,97.0,42.0,5,2,25-34,6235587,0,0,2
803,2020-12-01,1,P,<20,345000,2.75,33400,R,240,0,,55.288,331.0,5,2,35-44,7220902,0,0,2
813,2021-02-01,1,P,<20,345000,2.75,33400,R,240,0,,55.288,331.0,5,2,35-44,7220902,0,0,3
802,2020-12-01,1,P,37,445000,2.875,94500,R,240,0,,49.778,128.0,2,2,45-54,6773948,0,0,2
772,2020-12-01,1,I,20-<30,285000,3.25,92500,P,360,0,,52.83,261.0,5,1,55-64,7246945,0,0,2
693,2020-12-01,1,P,37,295000,3.375,32900,P,360,0,,97.0,91.0,5,1,35-44,6508919,0,0,2
717,2020-12-01,1,P,43,415000,3.125,91900,R,360,0,,84.38776,119.0,6,2,45-54,756618,0,0,2
817,2020-12-01,1,P,39,195000,2.25,90600,R,180,0,,30.0,52.0,2,1,45-54,765883,0,0,2
732,2020-12-01,1,P,40,225000,2.625,77500,R,180,0,,78.007,126.0,6,1,35-44,848004,0,0,2
794,2021-01-01,1,P,<20,365000,2.625,95600,R,180,0,,24.983,501.0,5,2,35-44,400596,0,0,3
802,2020-12-01,1,P,30-<36,145000,2.25,32100,R,180,0,,46.56,59.0,5,2,35-44,2394210,0,0,2
811,2020-12-01,1,P,<20,765000,3.125,94500,R,360,0,,45.103,554.0,5,1,45-54,3492217,0,0,2
740,2021-01-01,1,P,<20,765000,3.125,94500,R,360,0,,45.103,554.0,5,1,45-54,3492217,0,0,3
796,2020-12-01,1,P,<20,765000,3.125,94500,R,360,0,,45.103,554.0,5,1,45-54,3492217,0,0,2
736,2020-12-01,1,P,20-<30,245000,2.375,33300,R,360,0,,62.308,108.0,5,2,55-64,1098593,0,0,2
755,2020-12-01,1,P,37,455000,2.375,95600,R,360,0,,75.0,90.0,5,2,35-44,59188,0,0,2
750,2020-12-01,1,P,30-<36,245000,3.25,32900,R,360,0,,56.486,65.0,5,2,55-64,656936,0,0,2
680,2020-12-01,1,P,30-<36,765000,3.5,92600,P,360,0,,80.0,295.0,5,1,45-54,6434374,0,0,2
772,2020-12-01,1,P,37,675000,3.375,91300,R,360,0,,80.0,179.0,5,1,45-54,8127887,0,0,2
716,2020-12-01,1,P,30-<36,155000,2.625,93500,R,180,0,,63.0,127.0,5,1,55-64,2807257,0,0,2
783,2020-12-01,1,I,20-<30,155000,3.625,77300,R,360,0,,78.3,221.0,2,2,45-54,4304294,0,0,2
754,2020-12-01,1,P,20-<30,765000,2.625,91700,R,360,0,,44.97,461.0,2,1,55-64,2593194,0,0,2
768,2020-12-01,1,P,<20,655000,2.5,90000,R,360,0,,35.68,286.0,5,1,55-64,5714263,0,0,2
693,2020-12-01,1,P,41,195000,3.25,34600,R,360,0,,61.388,102.0,5,1,>74,7566906,0,0,2
811,2020-12-01,1,P,<20,145000,2.75,32800,R,180,0,,56.146,109.0,5,1,65-74,4155925,0,0,2
797,2020-12-01,1,P,20-<30,125000,2.75,75200,R,180,0,,36.0,115.0,5,2,55-64,2949467,0,0,2
800,2020-12-01,1,P,47,165000,3.0,77500,R,360,0,,73.778,51.0,6,2,35-44,2309142,0,0,2
690,2020-12-01,1,P,38,315000,3.25,11700,R,360,0,,67.0,96.0,5,1,55-64,3060201,0,0,2
759,2020-12-01,1,P,30-<36,165000,3.0,14500,R,360,0,,62.5,115.0,5,2,55-64,1232442,0,0,2
770,2020-12-01,1,P,20-<30,485000,2.625,92000,P,360,0,,80.0,197.0,5,1,25-34,4699491,0,0,2
712,2020-12-01,1,P,41,465000,2.75,91100,R,360,0,,54.706,121.0,2,2,45-54,6768461,0,0,2
798,2020-12-01,1,P,30-<36,145000,2.75,92200,P,360,0,,80.0,101.0,6,1,35-44,8029146,0,0,2
770,2020-12-01,1,P,<20,395000,2.5,75000,P,360,0,,80.0,125.0,6,1,35-44,491058,0,0,2
811,2020-12-01,1,P,47,315000,2.75,90200,R,360,0,,57.637,72.0,5,2,>74,3373805,0,0,2
789,2020-12-01,1,P,<20,315000,1.75,34700,R,180,0,,75.28,183.0,5,1,35-44,7777776,0,0,2
772,2020-12-01,1,P,<20,475000,2.875,90200,R,360,0,,47.447,313.0,5,2,45-54,5326929,0,0,2
762,2020-12-01,1,P,20-<30,215000,2.875,77800,R,360,0,,33.339,106.0,5,2,55-64,2108555,0,0,2
773,2020-12-01,1,P,49,425000,2.875,92800,R,360,0,,64.846,82.0,2,1,35-44,3165078,0,0,2
793,2020-12-01,1,P,30-<36,575000,2.75,91700,R,360,0,,60.0,125.0,2,1,55-64,767324,0,0,2
715,2020-12-01,1,P,<20,145000,2.625,78700,R,360,0,,28.558,215.0,5,2,45-54,6699276,0,0,2
713,2020-12-01,1,P,36,375000,3.125,78600,P,360,0,,96.5,115.0,5,2,35-44,3499113,0,0,2
787,2020-12-01,1,P,<20,225000,2.5,92100,R,360,0,,22.42,154.0,5,1,65-74,5912262,0,0,2
793,2021-02-01,1,P,<20,225000,2.5,92100,R,360,0,,22.42,154.0,5,1,65-74,5912262,0,0,3
773,2020-12-01,1,P,<20,145000,2.5,93200,P,360,0,,46.667,64.0,2,1,25-34,1453063,0,0,2
795,2020-12-01,1,P,47,505000,2.5,92000,R,360,0,,56.222,98.0,5,1,65-74,5414207,0,0,2
786,2020-12-01,1,P,39,125000,2.99,33400,R,360,0,,75.0,38.0,5,2,65-74,3680124,0,0,2
801,2020-12-01,1,P,<20,375000,3.0,76000,R,360,0,,46.5,403.0,5,1,45-54,92244,0,0,2
750,2020-12-01,1,P,<20,225000,3.125,77300,R,360,0,,78.893,150.0,5,1,35-44,3779852,0,0,2
734,2020-12-01,1,P,30-<36,245000,3.0,76200,R,360,0,,79.74,113.0,6,1,35-44,6663776,0,0,2
789,2021-01-01,1,P,30-<36,245000,3.0,76200,R,360,0,,79.74,113.0,6,1,35-44,6663776,0,0,3
801,2020-12-01,1,P,<20,735000,2.375,91300,R,180,0,,53.78,727.0,2,1,45-54,4692519,0,0,2
812,2020-12-01,1,P,30-<36,215000,2.5,34600,P,180,0,,80.0,201.0,5,1,>74,5818483,0,0,2
778,2020-12-01,1,P,30-<36,375000,3.0,33000,P,360,0,,78.723,98.0,2,2,25-34,6793207,0,0,2
801,2021-01-01,1,P,<20,225000,2.875,76100,R,240,0,,67.692,185.0,2,1,25-34,6178433,0,0,3
701,2020-12-01,1,P,30-<36,185000,2.75,93700,R,180,0,,55.294,131.0,5,1,45-54,3653100,0,0,2
704,2020-12-01,1,P,37,215000,3.25,95800,R,360,0,,58.082,47.0,5,1,25-34,3205354,0,0,2
741,2020-12-01,1,P,20-<30,75000,2.875,78100,R,180,0,,49.82,43.0,6,1,25-34,5984853,0,0,2
823,2020-12-01,1,P,38,395000,2.625,95600,R,360,0,,72.2604,92.0,5,1,65-74,5942650,0,0,2
790,2020-12-01,1,P,20-<30,295000,2.125,14400,P,180,0,,71.95,150.0,5,1,45-54,5781132,0,0,2
801,2021-01-01,1,P,20-<30,465000,2.375,75200,P,180,0,,49.733,256.0,5,1,45-54,3305710,0,0,3
756,2020-12-01,1,P,<20,275000,2.375,91900,R,180,0,,37.0,220.0,5,1,55-64,2956829,0,0,2
809,2020-12-01,1,P,40,255000,2.99,75000,P,360,0,,86.625,158.0,3,2,35-44,8151791,0,0,2
815,2020-12-01,1,P,30-<36,315000,3.0,90200,R,360,0,,75.385,67.0,6,1,55-64,4115166,0,0,2
805,2020-12-01,2,P,39,385000,3.375,90000,R,360,0,,52.74,78.0,6,2,35-44,4734148,0,0,2
787,2020-12-01,1,P,20-<30,215000,2.99,93300,R,360,0,,75.0,72.0,5,1,45-54,2042766,0,0,2
762,2021-02-01,1,P,20-<30,215000,2.99,93300,R,360,0,,75.0,72.0,5,1,45-54,2042766,0,0,3
