credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year,six_month_interval_label
771,2021-01-01,1,P,49,305000,2.875,33100,R,300,0,,78.205,75.0,6,1,25-34,3256283,0,0,3
723,2020-12-01,1,P,43,385000,2.875,91200,R,360,0,,43.073,163.0,5,1,35-44,1361200,0,0,2
785,2020-12-01,1,P,20-<30,385000,2.625,33000,R,360,0,,66.0,233.0,5,1,65-74,5266378,0,0,2
770,2021-01-01,1,P,49,425000,2.75,91000,R,360,0,,44.737,71.0,2,2,35-44,2684190,0,0,3
734,2021-01-01,1,S,49,385000,2.875,95000,R,360,0,,51.333,126.0,5,2,65-74,5231609,0,0,3
798,2021-01-01,1,P,20-<30,505000,2.5,78200,P,360,0,,67.333,323.0,5,1,35-44,7158425,0,0,3
801,2021-01-01,1,P,38,275000,2.875,32700,P,360,0,,90.0,61.0,6,1,45-54,4710212,0,0,3
777,2020-12-01,1,P,42,435000,3.0,91300,R,360,0,,92.234,88.0,5,1,45-54,3317478,0,0,2
750,2020-12-01,1,P,30-<36,435000,2.75,34200,P,360,0,,75.0,106.0,5,2,55-64,3233795,0,0,2
726,2020-12-01,1,P,47,485000,3.0,95100,R,360,0,,53.817,131.0,5,1,55-64,2296775,0,0,2
684,2020-12-01,1,P,40,385000,2.75,77000,P,360,0,,97.0,100.0,5,1,25-34,3717112,0,0,2
804,2021-01-01,1,P,<20,225000,2.625,32100,R,240,0,,67.164,251.0,5,1,55-64,5234117,0,0,3
751,2021-01-01,1,P,36,205000,2.999,92200,R,360,0,,80.0,69.0,6,1,25-34,1161054,0,0,3
663,2021-01-01,1,P,20-<30,425000,2.99,93000,R,240,0,,69.138,143.0,5,1,55-64,4331700,0,0,3
667,2021-01-01,1,P,20-<30,335000,2.875,14500,R,240,0,,74.29,172.0,5,1,35-44,3462905,0,0,3
787,2021-01-01,1,S,<20,355000,2.25,93400,P,360,0,,63.957,280.0,6,2,35-44,1330804,0,0,3
748,2021-01-01,1,P,44,315000,2.75,94700,R,360,0,,19.688,153.0,5,2,>74,1334673,0,0,3
776,2020-12-01,1,P,30-<36,315000,2.625,93400,R,360,0,,74.881,64.0,5,1,65-74,2950382,0,0,2
799,2021-01-01,1,P,30-<36,245000,2.625,75700,P,360,0,,63.636,111.0,5,1,35-44,7315984,0,0,3
810,2021-01-01,1,P,49,395000,2.75,95400,P,360,0,,46.746,70.0,6,2,65-74,7369932,0,0,3
820,2021-01-01,1,I,40,245000,2.875,33400,P,360,0,,70.0,103.0,5,2,45-54,3619225,0,0,3
732,2021-01-01,1,P,20-<30,195000,2.9,33500,P,360,0,,79.591,64.0,3,2,45-54,7238867,0,0,3
733,2021-01-01,1,P,30-<36,155000,2.99,34100,R,360,0,,49.903,96.0,5,2,65-74,7257340,0,0,3
786,2021-01-01,1,S,45,185000,2.8,32100,P,360,0,,80.0,62.0,6,2,35-44,7242099,0,0,3
799,2021-01-01,1,P,30-<36,105000,3.25,76000,R,360,0,,59.0,150.0,5,1,45-54,1983422,0,0,3
807,2021-01-01,1,P,41,405000,2.625,33100,P,240,0,,75.0,108.0,6,1,45-54,6269467,0,0,3
814,2021-01-01,1,P,20-<30,205000,2.75,92200,R,240,0,,51.2,87.0,5,1,55-64,6271538,0,0,3
779,2021-01-01,1,P,20-<30,295000,2.25,77300,R,120,0,,59.6,257.0,5,1,45-54,6271963,0,0,3
779,2021-01-01,1,P,30-<36,135000,2.99,76100,R,300,0,,57.043,60.0,6,2,25-34,2879676,0,0,3
793,2021-01-01,1,P,48,765000,3.125,95100,R,360,0,,72.914,175.0,5,2,35-44,5015688,0,0,3
709,2021-01-01,1,P,30-<36,665000,2.99,94600,P,360,0,,94.767,214.0,5,1,25-34,7316256,0,0,3
762,2021-01-01,1,P,43,285000,2.75,14000,P,360,0,,95.0,141.0,5,2,35-44,2941311,0,0,3
809,2020-12-01,1,P,20-<30,155000,2.75,13300,P,360,0,,95.0,99.0,5,2,25-34,2980322,0,0,2
736,2020-12-01,1,P,30-<36,115000,2.625,92800,R,180,0,,16.923,52.0,5,2,65-74,2177260,0,0,2
745,2021-01-01,1,P,20-<30,335000,2.25,75000,R,360,0,,78.824,80.0,2,2,25-34,2535674,0,0,3
761,2021-01-01,1,P,30-<36,135000,2.75,78600,R,144,0,,38.5,124.0,5,1,65-74,2883195,0,0,3
745,2021-01-01,1,S,20-<30,275000,3.125,75100,P,360,0,,90.0,91.0,6,2,25-34,1451308,0,0,3
777,2021-01-01,1,S,<20,485000,3.0,92600,P,360,0,,55.0,968.0,5,1,55-64,1452326,0,0,3
649,2021-01-01,1,P,41,375000,3.49,76000,P,360,0,,95.0,236.0,3,1,45-54,5822287,0,0,3
777,2021-01-01,1,P,20-<30,345000,2.75,14000,R,360,0,,81.56,167.0,5,2,35-44,7471856,0,0,3
801,2021-01-01,1,P,<20,375000,2.375,95600,R,360,0,,62.797,169.0,5,2,35-44,2742803,0,0,3
784,2020-12-01,1,P,47,185000,2.875,91900,R,360,0,,29.365,47.0,5,1,>74,3922403,0,0,2
695,2021-01-01,1,S,40,115000,2.875,34200,P,360,0,,65.695,104.0,5,1,65-74,7316345,0,0,3
810,2021-01-01,1,P,20-<30,255000,2.75,33100,R,336,0,,79.688,88.0,6,1,45-54,2775711,0,0,3
794,2021-01-01,1,I,30-<36,195000,3.375,75000,R,360,0,,72.84,194.0,5,1,35-44,3645794,0,0,3
732,2021-01-01,1,P,37,125000,2.625,34200,P,360,0,,97.0,42.0,5,2,55-64,2108182,0,0,3
757,2021-01-01,1,P,47,455000,3.0,91700,R,360,0,,91.15,115.0,6,2,25-34,3186884,0,0,3
804,2021-01-01,1,S,42,75000,2.5,33900,P,120,0,,47.468,54.0,5,1,65-74,1342701,0,0,3
781,2020-12-01,1,P,30-<36,285000,2.5,92000,R,360,0,,56.0,81.0,2,1,35-44,581927,0,0,2
732,2021-01-01,3,P,20-<30,485000,2.875,94600,R,360,0,,63.296,158.0,3,2,35-44,1314928,0,0,3
702,2021-01-01,1,P,37,295000,3.375,12600,R,360,0,,89.24,120.0,5,1,35-44,1815841,0,0,3
687,2021-01-01,1,P,20-<30,155000,3.375,32900,R,360,0,,87.429,63.0,5,2,45-54,2577616,0,0,3
787,2021-01-01,1,I,20-<30,85000,2.875,93300,R,360,0,,62.044,51.0,5,1,25-34,1339957,0,0,3
809,2021-01-01,1,P,42,465000,2.875,11500,R,360,0,,74.602,106.0,6,2,45-54,3550844,0,0,3
706,2021-01-01,1,I,44,395000,3.25,34700,R,360,0,,77.909,124.0,3,1,45-54,1343487,0,0,3
789,2021-01-01,4,I,20-<30,515000,3.25,94600,R,360,0,,36.786,177.0,5,1,45-54,3856355,0,0,3
801,2021-01-01,1,P,30-<36,385000,2.625,95900,R,360,0,,51.382,98.0,5,1,65-74,2742728,0,0,3
751,2021-01-01,1,P,30-<36,75000,2.5,92300,R,360,0,,21.127,43.0,6,2,35-44,1338634,0,0,3
804,2021-01-01,1,P,20-<30,75000,2.375,32100,P,180,0,,57.692,111.0,5,1,45-54,1324611,0,0,3
791,2021-01-01,1,P,20-<30,585000,2.25,90700,R,180,0,,50.431,306.0,5,1,55-64,1332066,0,0,3
783,2021-01-01,1,P,<20,425000,2.33,95800,R,168,0,,56.7,300.0,5,2,45-54,1334353,0,0,3
794,2021-01-01,1,P,40,385000,2.375,33300,P,180,0,,95.0,115.0,5,2,25-34,1340033,0,0,3
704,2020-12-01,1,P,20-<30,205000,2.625,93700,R,180,0,,72.143,122.0,5,1,65-74,3285318,0,0,2
735,2021-01-01,1,P,40,375000,2.875,90200,R,360,0,,48.04,143.0,5,1,55-64,2667178,0,0,3
795,2021-01-01,1,P,45,315000,2.75,95600,R,360,0,,43.448,240.0,5,1,55-64,1330256,0,0,3
732,2021-01-01,1,P,40,285000,2.75,91400,R,360,0,,46.402,34.0,6,1,25-34,1332467,0,0,3
788,2021-01-01,1,P,36,335000,2.75,90600,R,360,0,,49.12,7.0,2,1,45-54,4131387,0,0,3
819,2020-12-01,1,P,43,335000,2.375,95700,R,180,0,,56.33,88.0,5,1,55-64,589008,0,0,2
787,2021-01-01,1,I,30-<36,285000,3.875,92000,R,360,0,,70.0,275.0,5,1,45-54,5032309,0,0,3
748,2021-01-01,1,I,37,275000,3.75,94900,R,360,0,,40.42,527.0,5,2,55-64,4623257,0,0,3
757,2021-01-01,1,I,30-<36,175000,3.875,91300,R,180,0,,20.89,482.0,5,1,45-54,4623934,0,0,3
785,2021-01-01,1,P,39,375000,2.75,95400,R,360,0,,24.19355,146.0,5,1,>74,3894760,0,0,3
792,2021-01-01,1,P,<20,355000,2.706,92600,R,360,0,,56.8,185.0,5,1,45-54,1332481,0,0,3
661,2021-01-01,1,P,46,415000,2.75,92600,R,360,0,,51.469,84.0,2,2,35-44,1208523,0,0,3
780,2021-01-01,1,P,<20,725000,2.375,94400,R,180,0,,53.704,392.0,2,1,35-44,7383823,0,0,3
796,2021-01-01,1,P,43,555000,2.375,94100,R,180,0,,58.54,245.0,2,1,45-54,475959,0,0,3
797,2021-01-01,1,P,40,195000,2.99,92500,R,360,0,,55.714,30.0,6,1,65-74,5341889,0,0,3
768,2021-01-01,1,I,20-<30,375000,2.5,94500,R,360,0,,73.0,203.0,6,1,35-44,6031345,0,0,3
799,2020-12-01,1,P,30-<36,665000,2.875,93400,P,360,0,,80.0,235.0,5,2,25-34,3930123,0,0,2
703,2021-02-01,1,P,30-<36,275000,3.0,32700,R,360,0,,90.0,88.0,5,1,35-44,5370683,0,0,3
808,2021-01-01,1,P,30-<36,175000,2.75,92000,R,360,0,,35.754,61.0,5,1,45-54,1247962,0,0,3
757,2021-01-01,1,P,20-<30,145000,2.49,79900,R,180,0,,69.0,74.0,5,1,35-44,7523780,0,0,3
790,2021-01-01,1,P,39,255000,3.0,32500,R,360,0,,26.0,107.0,5,2,65-74,2050204,0,0,3
773,2021-01-01,1,P,49,315000,2.99,75200,R,360,0,,79.797,90.0,5,1,35-44,2516154,0,0,3
790,2021-01-01,1,P,43,465000,3.0,91100,R,360,0,,79.22,142.0,2,2,55-64,3771298,0,0,3
819,2021-01-01,1,P,<20,115000,2.75,32200,R,300,0,,74.68,47.0,2,2,45-54,3632252,0,0,3
759,2021-01-01,1,P,30-<36,385000,2.875,75000,R,300,0,,66.325,145.0,5,1,45-54,1907759,0,0,3
741,2021-01-01,1,P,20-<30,435000,2.375,91900,R,180,0,,62.78,226.0,2,1,55-64,582002,0,0,3
802,2021-01-01,1,P,49,405000,2.75,91900,R,360,0,,59.12,68.0,6,1,65-74,1521933,0,0,3
804,2021-01-01,1,P,<20,185000,2.5,93600,P,360,0,,38.992,153.0,6,2,35-44,3978028,0,0,3
787,2021-01-01,1,P,<20,155000,2.99,75400,P,360,0,,77.5,68.0,5,1,25-34,3973155,0,0,3
806,2021-01-01,1,P,43,205000,2.875,34200,R,360,0,,57.143,65.0,5,1,55-64,3152237,0,0,3
762,2021-01-01,1,P,41,345000,3.187,92100,R,360,0,,86.73,66.0,2,2,25-34,4984637,0,0,3
798,2021-01-01,1,P,40,615000,2.99,95100,R,360,0,,95.0,131.0,2,1,25-34,2428030,0,0,3
781,2021-01-01,3,I,20-<30,375000,2.99,95000,R,360,0,,44.129,112.0,2,2,55-64,6592242,0,0,3
751,2020-12-01,1,P,<20,235000,3.0,96000,P,360,0,,51.648,165.0,5,2,65-74,2623206,0,0,2
775,2021-01-01,1,P,46,155000,2.75,34100,P,360,0,,90.0,80.0,5,2,65-74,3067320,0,0,3
765,2020-12-01,1,P,36,335000,2.375,95600,R,360,0,,56.78,63.0,5,1,35-44,2079918,0,0,2
746,2021-01-01,1,P,30-<36,485000,2.99,33600,P,360,0,,95.0,297.0,6,2,45-54,7425092,0,0,3
749,2021-01-01,1,P,30-<36,505000,2.5,33400,P,360,0,,85.561,122.0,5,1,25-34,6662861,0,0,3
757,2021-01-01,1,P,48,465000,2.875,92000,R,360,0,,85.0,85.0,5,1,45-54,7614390,0,0,3
791,2021-01-01,1,P,49,765000,2.5,94000,R,360,0,,51.04,100.0,5,1,45-54,2544715,0,0,3
804,2021-01-01,1,P,44,75000,2.75,34400,P,360,0,,,32.0,5,1,65-74,3071200,0,0,3
668,2021-01-01,1,P,43,345000,2.75,95800,R,360,0,,77.65,107.0,2,1,>74,498502,0,0,3
816,2021-01-01,1,P,20-<30,165000,2.99,77300,R,240,0,,57.84,144.0,2,1,55-64,389201,0,0,3
802,2021-01-01,1,P,47,685000,2.5,92600,R,360,0,,68.84,98.0,5,1,55-64,632770,0,0,3
743,2021-01-01,1,P,30-<36,465000,2.875,93900,R,288,0,,75.0,155.0,6,1,25-34,633464,0,0,3
793,2021-01-01,1,P,20-<30,185000,2.875,76100,R,324,0,,92.65,88.0,1,2,25-34,622029,0,0,3
757,2021-01-01,1,P,30-<36,345000,2.69,91700,R,360,0,,55.2,139.0,6,1,55-64,641445,0,0,3
744,2021-01-01,1,P,46,275000,2.75,77500,R,324,0,,76.4,101.0,5,2,35-44,637549,0,0,3
802,2021-01-01,1,P,49,325000,2.375,95000,R,180,0,,40.0,192.0,2,1,55-64,2499506,0,0,3
752,2021-01-01,1,P,46,235000,2.5,93700,R,360,0,,83.571,54.0,6,1,35-44,4140849,0,0,3
693,2021-01-01,1,I,20-<30,375000,3.5,92600,P,360,0,,75.0,294.0,2,1,55-64,6072957,0,0,3
768,2021-01-01,1,P,41,325000,2.875,91900,R,360,0,,75.0,63.0,5,1,35-44,412720,0,0,3
764,2021-01-01,1,P,40,315000,2.99,76000,R,360,0,,83.92,150.0,5,2,55-64,444751,0,0,3
737,2021-01-01,1,P,49,175000,2.99,33000,R,360,0,,95.0,38.0,6,1,25-34,460369,0,0,3
718,2020-12-01,1,P,<20,425000,2.875,11700,R,360,0,,65.385,206.0,2,1,25-34,6820761,0,0,2
753,2021-01-01,1,P,43,235000,2.625,93200,R,180,0,,88.65,58.0,5,1,65-74,541023,0,0,3
724,2020-11-01,1,P,47,455000,2.75,92100,R,360,0,,75.0,77.0,5,1,25-34,3688654,0,0,2
726,2021-01-01,1,P,49,405000,2.69,91400,R,360,0,,57.46,133.0,5,1,45-54,543065,0,0,3
795,2020-12-01,1,P,47,275000,2.25,75000,R,180,0,,50.5,112.0,2,1,35-44,557559,0,0,2
763,2020-12-01,1,P,30-<36,335000,2.94,95100,R,360,0,,37.64,107.0,5,1,45-54,596834,0,0,2
759,2020-12-01,1,P,40,445000,2.99,92000,R,360,0,,61.42,109.0,5,2,45-54,577894,0,0,2
655,2021-01-01,1,P,47,435000,3.625,92800,R,360,0,,67.337,130.0,2,2,65-74,2688464,0,0,3
803,2020-12-01,4,I,30-<36,675000,3.625,94100,R,360,0,,,258.0,2,1,45-54,6559830,0,0,2
786,2021-01-01,1,P,48,325000,2.5,91700,R,180,0,,41.0,215.0,2,1,55-64,1531039,0,0,3
735,2021-01-01,1,P,44,445000,3.625,34600,R,360,0,,72.0,190.0,5,2,35-44,5604455,0,0,3
725,2021-01-01,1,P,30-<36,765000,3.625,94300,P,360,0,,90.0,163.0,5,2,<25,5688282,0,0,3
676,2021-01-01,1,P,<20,285000,2.5,11300,R,180,0,,62.0,245.0,2,1,25-34,5600265,0,0,3
802,2021-01-01,1,P,20-<30,195000,2.625,11000,R,120,0,,13.0,175.0,5,1,45-54,5606378,0,0,3
737,2021-01-01,1,P,36,365000,2.99,10300,R,360,0,,67.0,110.0,2,1,25-34,5589767,0,0,3
730,2021-01-01,1,P,48,205000,3.375,92500,R,360,1,2021-10-01,78.0,63.0,6,1,25-34,5601038,0,1,3
764,2021-01-01,1,P,<20,185000,2.99,93400,R,360,0,,45.0,85.0,2,2,35-44,5606563,0,0,3
773,2021-01-01,1,P,20-<30,175000,2.75,32100,R,240,0,,53.754,114.0,5,1,35-44,5322243,0,0,3
778,2021-01-01,1,P,42,305000,2.75,10700,R,240,0,,45.0,93.0,5,2,35-44,5559795,0,0,3
795,2021-01-01,1,P,20-<30,555000,2.625,94600,P,360,0,,75.0,148.0,5,1,25-34,5689920,0,0,3
690,2021-01-01,1,P,39,355000,3.5,94500,R,360,0,,88.88,153.0,5,1,35-44,7444666,0,0,3
792,2021-01-01,1,P,<20,365000,2.625,11700,R,240,0,,42.88,236.0,5,2,35-44,1521895,0,0,3
794,2021-01-01,1,P,20-<30,195000,2.125,33500,R,180,0,,55.989,129.0,2,1,35-44,1331837,0,0,3
637,2020-12-01,1,P,47,175000,3.25,92400,R,360,0,,67.462,55.0,6,2,25-34,2088204,0,0,2
772,2021-01-01,1,P,41,385000,2.75,93700,P,360,0,,100.0,119.0,6,1,25-34,4140788,0,0,3
801,2021-01-01,1,P,41,385000,2.875,95600,R,300,0,,68.75,128.0,2,1,45-54,1331641,0,0,3
788,2020-12-01,1,P,20-<30,555000,2.25,92000,R,240,0,,55.779,250.0,5,1,35-44,1319724,0,0,2
741,2021-01-01,1,P,30-<36,385000,2.625,92300,R,240,0,,88.506,130.0,3,2,55-64,1331433,0,0,3
737,2021-01-01,1,P,43,425000,2.5,91700,R,360,0,,58.33,79.0,2,1,35-44,7617956,0,0,3
793,2021-01-01,1,P,43,425000,2.5,91700,R,360,0,,58.33,79.0,2,1,35-44,7617956,0,0,3
794,2021-01-01,1,P,20-<30,345000,2.375,92700,R,360,0,,39.77,82.0,5,1,55-64,662625,0,0,3
804,2021-01-01,1,P,<20,435000,2.375,95100,R,360,0,,62.257,230.0,2,2,55-64,2546428,0,0,3
800,2021-01-01,1,P,30-<36,445000,2.375,90800,R,360,0,,64.0,97.0,5,2,45-54,5311313,0,0,3
768,2021-01-01,1,P,30-<36,445000,2.375,90800,R,360,0,,64.0,97.0,5,2,45-54,5311313,0,0,3
811,2021-01-01,1,P,20-<30,635000,2.999,90000,R,360,0,,79.874,180.0,5,2,35-44,1343622,0,0,3
680,2021-01-01,1,P,20-<30,595000,2.813,94500,R,360,0,,59.56,173.0,3,1,35-44,1334597,0,0,3
743,2021-01-01,1,P,30-<36,335000,2.999,77000,R,360,0,,84.966,127.0,5,2,25-34,1334556,0,0,3
710,2021-01-01,1,P,30-<36,75000,2.999,33900,R,360,0,,77.409,78.0,6,1,65-74,1241188,0,0,3
810,2021-01-01,1,P,30-<36,265000,2.802,77000,R,360,0,,33.125,82.0,5,1,>74,1332784,0,0,3
725,2021-01-01,1,P,30-<36,725000,2.999,91300,R,360,0,,74.359,188.0,5,1,45-54,1331098,0,0,3
746,2021-01-01,1,P,20-<30,435000,2.999,90200,R,360,1,2022-07-01,84.99,119.0,6,1,45-54,1187920,0,0,3
716,2021-01-01,1,P,38,415000,2.625,11700,R,180,0,,94.71,147.0,5,2,35-44,409152,0,0,3
776,2020-12-01,1,P,40,375000,2.625,91300,R,360,0,,66.372,65.0,5,2,55-64,1243773,0,0,2
806,2021-01-01,1,S,20-<30,245000,2.25,77000,R,180,0,,68.056,175.0,2,1,25-34,1339962,0,0,3
786,2021-01-01,1,P,47,385000,2.625,92800,R,360,0,,59.969,157.0,5,1,65-74,3325554,0,0,3
816,2020-12-01,1,P,<20,365000,2.625,90600,R,360,0,,42.353,175.0,2,1,25-34,3345324,0,0,2
699,2021-01-01,1,P,30-<36,235000,2.99,33500,R,240,0,,86.82,91.0,3,2,35-44,597792,0,0,3
782,2021-01-01,1,P,43,765000,2.99,94000,R,360,0,,43.132,149.0,5,2,45-54,2524564,0,0,3
809,2021-02-01,1,P,43,765000,2.99,94000,R,360,0,,43.132,149.0,5,2,45-54,2524564,0,0,3
732,2021-01-01,1,P,20-<30,385000,2.25,92500,P,360,0,,95.0,120.0,6,1,25-34,597283,0,0,3
724,2021-01-01,1,P,43,455000,3.5,90600,R,360,0,,59.47,133.0,6,1,55-64,598041,0,0,3
741,2021-01-01,1,P,42,245000,2.99,75000,R,360,0,,65.74,53.0,5,2,55-64,603861,0,0,3
779,2021-01-01,1,P,<20,355000,2.5,95400,R,228,0,,57.37,188.0,5,1,45-54,609438,0,0,3
789,2021-01-01,1,P,30-<36,495000,2.69,90400,R,360,0,,47.11,138.0,5,2,45-54,613530,0,0,3
789,2021-01-01,1,P,37,195000,2.99,32000,R,360,0,,69.63,87.0,5,1,55-64,451289,0,0,3
702,2021-01-01,1,P,44,285000,2.99,92800,R,360,0,,46.8,41.0,5,2,65-74,642126,0,0,3
816,2021-01-01,1,P,40,205000,2.25,94500,R,120,0,,14.1,202.0,2,1,55-64,627527,0,0,3
622,2021-01-01,1,P,30-<36,245000,2.75,77400,P,180,0,,80.0,137.0,6,1,25-34,5630111,0,0,3
718,2021-01-01,1,P,30-<36,505000,2.5,92700,R,360,0,,50.854,154.0,5,2,55-64,1203191,0,0,3
721,2021-01-01,1,P,47,245000,2.625,78200,R,360,0,,82.959,116.0,5,1,35-44,3440153,0,0,3
715,2021-01-01,1,P,43,625000,3.125,95400,P,360,0,,86.219,114.0,6,1,35-44,3153293,0,0,3
754,2020-12-01,1,P,44,255000,2.99,92000,R,360,0,,77.121,128.0,5,1,35-44,1274739,0,0,2
733,2021-01-01,1,P,40,275000,2.875,78100,R,360,0,,94.193,102.0,5,2,25-34,4885787,0,0,3
772,2021-01-01,1,P,20-<30,495000,2.625,77400,P,360,0,,80.0,258.0,5,1,35-44,7319553,0,0,3
751,2021-01-01,1,S,20-<30,175000,2.875,32000,P,360,0,,44.304,60.0,5,1,55-64,1343027,0,0,3
730,2021-01-01,1,I,46,245000,2.99,95200,R,180,0,,57.529,116.0,5,1,45-54,2540622,0,0,3
762,2020-12-01,1,P,<20,125000,2.5,34600,R,360,0,,46.667,80.0,5,2,65-74,5225100,0,0,2
806,2021-01-01,1,P,30-<36,295000,2.675,91900,R,360,0,,48.121,104.0,6,1,65-74,1331716,0,0,3
753,2021-01-01,1,P,20-<30,215000,2.999,95300,R,360,0,,79.636,105.0,5,2,35-44,1273908,0,0,3
809,2020-12-01,1,P,<20,105000,3.125,32000,R,360,0,,49.45,128.0,5,2,>74,7463325,0,0,2
778,2021-01-01,1,P,30-<36,345000,2.375,77400,R,180,0,,78.699,147.0,2,1,45-54,3154797,0,0,3
804,2021-01-01,1,P,20-<30,395000,2.0,77300,R,180,0,,49.375,281.0,6,1,45-54,3355696,0,0,3
733,2021-01-01,1,P,39,435000,2.999,91700,R,360,0,,71.885,90.0,2,2,45-54,1194891,0,0,3
780,2021-01-01,1,P,30-<36,475000,2.997,92500,P,360,0,,95.0,94.0,6,1,45-54,1330724,0,0,3
719,2021-01-01,1,P,44,395000,2.999,92100,R,360,0,,68.87,75.0,5,2,35-44,1175430,0,0,3
814,2021-01-01,1,P,46,265000,2.999,95100,R,360,0,,29.444,47.0,6,2,>74,1329661,0,0,3
775,2021-01-01,1,P,38,225000,2.625,77600,P,360,0,,95.0,79.0,5,1,25-34,5818561,0,0,3
796,2021-01-01,1,S,41,155000,2.5,95200,R,120,0,,44.37,167.0,2,2,45-54,6263183,0,0,3
787,2021-01-01,1,P,37,375000,2.99,90800,R,300,0,,72.115,94.0,6,1,35-44,5818364,0,0,3
752,2021-01-01,1,P,49,135000,2.875,95600,P,360,0,,27.835,44.0,5,2,65-74,1334821,0,0,3
808,2021-01-01,1,P,44,575000,2.375,91000,R,180,0,,37.829,177.0,2,1,45-54,7319480,0,0,3
779,2021-01-01,1,P,20-<30,485000,2.5,93000,R,240,0,,60.375,165.0,5,1,65-74,4096325,0,0,3
713,2021-01-01,1,P,49,505000,2.875,90500,R,360,0,,22.62,124.0,5,1,65-74,4976533,0,0,3
791,2021-01-01,1,P,42,605000,2.625,91700,P,360,0,,78.0,97.0,2,1,35-44,2735085,0,0,3
795,2021-01-01,1,I,20-<30,305000,3.99,32900,R,360,0,,79.921,260.0,2,1,35-44,4150548,0,0,3
732,2021-01-01,1,P,30-<36,245000,2.49,76200,R,180,0,,78.903,126.0,5,1,25-34,5811312,0,0,3
756,2021-01-01,1,P,47,175000,3.0,78200,R,360,0,,95.0,63.0,5,1,25-34,3355666,0,0,3
786,2021-01-01,1,P,38,565000,3.0,90700,R,360,0,,59.501,120.0,5,2,35-44,10042,0,0,3
764,2021-01-01,1,P,38,285000,3.125,75000,R,360,0,,77.162,110.0,5,1,45-54,5212591,0,0,3
801,2021-01-01,1,I,38,345000,3.5,94500,R,360,0,,77.528,194.0,6,1,35-44,4334084,0,0,3
785,2021-01-01,1,S,<20,315000,2.25,32100,P,180,0,,70.0,811.0,5,2,45-54,6269301,0,0,3
751,2020-12-01,1,P,39,205000,2.75,32000,P,360,0,,47.991,60.0,5,1,55-64,5795175,0,0,2
800,2021-01-01,1,P,38,525000,2.99,94800,R,360,0,,69.404,223.0,5,1,45-54,7384832,0,0,3
749,2021-01-01,1,P,<20,705000,2.875,95400,R,360,0,,69.79,396.0,6,1,65-74,435036,0,0,3
763,2021-01-01,1,P,42,225000,2.625,33600,R,180,0,,69.23,94.0,5,1,25-34,6272960,0,0,3
778,2021-01-01,1,P,20-<30,505000,2.5,90400,P,360,0,,65.16,205.0,2,2,45-54,6269710,0,0,3
719,2020-12-01,1,P,37,355000,2.875,90000,R,360,0,,73.958,80.0,6,1,45-54,5190360,0,0,2
787,2021-01-01,1,P,42,375000,2.875,91000,R,360,0,,49.907,92.0,5,1,45-54,2087602,0,0,3
772,2021-01-01,1,P,46,125000,3.25,33600,R,330,1,2021-10-01,,45.0,3,2,25-34,7678514,0,1,3
798,2021-01-01,1,P,40,355000,2.875,95000,R,360,0,,35.0,63.0,2,2,65-74,3243883,0,0,3
772,2021-01-01,1,P,20-<30,285000,2.99,10300,R,360,0,,55.34,127.0,5,1,35-44,7828473,0,0,3
725,2021-01-01,1,P,41,475000,3.0,11700,R,300,0,,73.077,127.0,5,1,35-44,7719211,0,0,3
794,2021-01-01,1,P,40,145000,2.5,75000,R,240,0,,43.94,57.0,2,1,35-44,3633393,0,0,3
793,2020-12-01,1,P,41,495000,2.75,91700,P,360,0,,52.41,107.0,5,2,45-54,3606822,0,0,2
808,2021-01-01,1,P,42,285000,2.875,95900,R,360,0,,47.333,72.0,5,2,55-64,2738996,0,0,3
746,2020-12-01,2,I,45,435000,3.375,93400,P,360,0,,70.161,267.0,5,1,>74,2950350,0,0,2
776,2020-12-01,1,I,43,315000,3.375,94500,R,360,0,,59.542,212.0,2,2,45-54,2934903,0,0,2
796,2020-12-01,1,I,45,755000,3.0,95100,R,360,0,,68.636,307.0,5,1,55-64,3778467,0,0,2
808,2021-01-01,1,I,20-<30,255000,3.375,95000,P,360,0,,44.737,122.0,5,2,55-64,3492957,0,0,3
781,2020-12-01,1,I,20-<30,505000,3.375,95400,R,360,0,,44.651,380.0,5,2,65-74,2697377,0,0,2
761,2021-01-01,1,P,37,765000,3.125,94600,R,360,0,,58.846,275.0,2,2,25-34,3111587,0,0,3
753,2020-12-01,1,I,40,425000,2.75,91700,R,360,0,,59.72,261.0,5,1,45-54,6727115,0,0,2
738,2020-12-01,1,P,30-<36,95000,3.125,34400,P,360,0,,46.16,41.0,5,1,65-74,2011614,0,0,2
808,2021-01-01,1,P,20-<30,395000,2.625,92300,P,360,0,,85.0,101.0,5,1,25-34,2553927,0,0,3
798,2021-01-01,1,P,36,315000,2.625,92500,R,360,0,,84.324,106.0,5,2,55-64,3370455,0,0,3
777,2021-01-01,1,S,20-<30,265000,2.875,75000,P,180,0,,69.737,166.0,5,2,45-54,3152435,0,0,3
778,2021-01-01,1,P,20-<30,605000,2.375,92700,R,360,0,,59.415,116.0,2,1,65-74,3152649,0,0,3
773,2021-01-01,1,P,45,405000,2.99,90200,P,360,0,,90.0,60.0,6,1,25-34,3159598,0,0,3
