credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,six_month_interval_label,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year
776,2020-06-01,1,P,30-<36,365000,3.0,94900,R,360,0,,1,88.537,101.0,5,1,25-34,5351194,0,0
767,2020-06-01,1,P,42,255000,3.375,33500,P,360,0,,1,95.0,110.0,5,2,25-34,3140395,0,0
757,2020-06-01,1,P,30-<36,415000,3.0,77000,R,360,0,,1,80.0,268.0,5,1,45-54,6003177,0,0
764,2020-06-01,1,I,30-<36,205000,4.5,95400,R,360,0,,1,34.167,141.0,5,2,45-54,2437706,0,0
796,2020-06-01,1,P,36,355000,3.125,76200,R,360,0,,1,70.929,100.0,5,1,35-44,3879144,0,0
757,2020-06-01,1,P,30-<36,165000,3.49,77300,P,360,0,,1,97.0,77.0,6,1,25-34,4034229,0,0
792,2020-06-01,1,P,36,125000,3.875,77400,P,360,0,,1,95.0,31.0,5,2,>74,2591180,0,0
735,2020-06-01,1,P,39,185000,2.99,77400,R,180,0,,1,64.99,109.0,6,1,35-44,1487807,0,0
812,2020-06-01,1,P,30-<36,375000,2.375,95400,R,180,0,,1,45.51,224.0,5,1,45-54,3534190,0,0
813,2020-06-01,1,P,30-<36,225000,2.375,93700,R,180,0,,1,70.0,83.0,5,1,35-44,77626,0,0
762,2020-06-01,1,P,<20,175000,3.625,76200,R,360,0,,1,80.0,113.0,5,1,25-34,6465115,0,0
718,2020-06-01,1,P,47,275000,3.375,33500,R,360,0,,1,64.593,96.0,5,1,45-54,7380594,0,0
804,2020-06-01,1,P,36,415000,3.5,92300,R,360,0,,1,80.388,182.0,3,2,35-44,1062978,0,0
767,2020-06-01,1,P,38,105000,3.75,14600,P,360,0,,1,87.5,45.0,5,2,35-44,2021502,0,0
788,2020-06-01,1,P,<20,675000,3.25,91400,R,360,0,,1,73.78,288.0,5,1,45-54,2005501,0,0
740,2020-06-01,1,P,40,345000,2.625,75200,R,180,0,,1,58.39,220.0,5,1,35-44,7300913,0,0
716,2020-06-01,1,P,39,325000,3.25,91300,R,360,0,,1,49.04,63.0,5,2,35-44,6367941,0,0
777,2020-06-01,1,P,42,175000,2.625,77500,R,180,0,,1,52.868,93.0,5,2,25-34,3845063,0,0
805,2020-06-01,1,P,<20,55000,2.875,79600,R,180,0,,1,42.0,47.0,5,2,35-44,1997544,0,0
757,2020-06-01,1,P,36,445000,2.75,33000,R,180,0,,1,79.892,238.0,5,1,35-44,3026459,0,0
801,2020-06-01,1,P,20-<30,525000,3.375,94100,R,360,0,,1,52.8,119.0,5,2,65-74,7328178,0,0
800,2020-06-01,1,P,42,665000,2.75,92800,R,180,0,,1,66.5,221.0,2,1,35-44,288090,0,0
762,2020-06-01,1,P,30-<36,405000,2.5,93200,P,180,0,,1,75.0,156.0,2,1,45-54,236568,0,0
783,2020-06-01,1,P,37,335000,2.75,92800,R,180,0,,1,43.61,117.0,5,1,45-54,286575,0,0
812,2020-06-01,1,P,38,315000,3.25,90200,R,360,0,,1,68.36,71.0,3,1,55-64,598842,0,0
768,2020-06-01,1,P,20-<30,265000,3.375,14600,R,360,0,,1,72.67,251.0,5,2,25-34,266662,0,0
725,2020-06-01,1,P,44,215000,3.375,34700,R,360,0,,1,79.198,70.0,6,1,35-44,5372705,0,0
787,2020-06-01,1,P,30-<36,565000,3.49,94100,R,360,0,,1,48.918,253.0,5,2,45-54,7399814,0,0
805,2020-06-01,1,P,30-<36,85000,3.25,33600,P,360,0,,1,80.0,43.0,5,1,25-34,5819972,0,0
724,2020-06-01,1,P,30-<36,465000,3.75,91900,R,360,0,,1,79.31,138.0,5,2,35-44,3666227,0,0
761,2020-06-01,1,P,38,485000,3.25,33700,R,360,0,,1,58.434,150.0,5,2,45-54,2574183,0,0
797,2020-06-01,1,P,49,175000,3.625,90200,R,360,0,,1,35.0,30.0,6,1,45-54,5450516,0,0
807,2020-06-01,1,P,20-<30,275000,3.25,34100,R,180,0,,1,17.0,294.0,5,2,65-74,5583410,0,0
698,2020-06-01,1,P,37,375000,3.625,10500,P,360,0,,1,95.0,152.0,3,2,55-64,5639492,0,0
815,2020-06-01,1,P,37,295000,3.49,92500,R,360,0,,1,74.0,69.0,5,2,35-44,5662478,0,0
781,2020-06-01,1,P,<20,285000,3.0,33700,R,360,0,,1,55.09,186.0,5,1,35-44,6362681,0,0
738,2020-06-01,1,P,30-<36,295000,3.6,33000,R,360,0,,1,92.031,90.0,6,1,25-34,7244980,0,0
807,2020-06-01,1,P,<20,165000,2.875,33900,R,360,0,,1,55.0,113.0,5,1,65-74,1488003,0,0
789,2020-06-01,1,P,20-<30,385000,3.25,94900,R,360,0,,1,71.2,142.0,5,1,35-44,3908816,0,0
781,2020-06-01,1,P,39,245000,2.875,78200,R,360,0,,1,65.2,72.0,5,1,65-74,2205856,0,0
785,2020-06-01,1,P,20-<30,485000,3.5,10300,R,360,0,,1,60.0,205.0,5,1,25-34,5938814,0,0
771,2020-06-01,3,I,20-<30,525000,4.0,10400,P,360,0,,1,75.0,365.0,2,1,35-44,3949363,0,0
744,2020-06-01,1,P,36,215000,3.375,78600,P,360,0,,1,95.0,112.0,6,1,25-34,2593119,0,0
792,2020-06-01,1,P,47,255000,3.375,33400,P,360,0,,1,85.0,68.0,5,2,65-74,4704462,0,0
793,2020-06-01,1,P,<20,425000,3.375,32000,R,360,0,,1,88.563,244.0,5,1,45-54,4704790,0,0
720,2020-06-01,1,P,<20,335000,3.25,95400,R,360,0,,1,49.265,181.0,5,1,45-54,4704825,0,0
765,2020-06-01,1,P,20-<30,375000,3.625,90800,R,360,0,,1,80.0,133.0,6,1,35-44,5281599,0,0
779,2020-06-01,1,P,41,405000,3.25,92600,R,360,0,,1,45.0,111.0,5,2,35-44,1150886,0,0
768,2020-06-01,1,P,42,475000,3.375,34200,P,360,0,,1,95.0,122.0,5,1,35-44,4704998,0,0
793,2020-06-01,1,P,<20,325000,3.375,33400,R,360,0,,1,59.091,312.0,6,1,45-54,4705122,0,0
797,2020-06-01,1,P,41,405000,3.25,75000,R,360,1,2021-01-01,1,83.469,117.0,2,1,45-54,4280527,0,1
776,2020-06-01,1,P,30-<36,235000,3.25,79400,P,360,0,,1,96.5,132.0,5,1,45-54,1486409,0,0
735,2020-06-01,1,P,41,495000,3.25,75200,P,360,0,,1,95.0,147.0,5,1,25-34,4722920,0,0
638,2020-06-01,1,P,30-<36,255000,2.375,33700,R,180,0,,1,50.686,126.0,5,1,35-44,3395946,0,0
796,2020-06-01,1,P,41,675000,3.25,90000,R,360,0,,1,59.0,148.0,5,1,25-34,6011954,0,0
729,2020-06-01,1,S,30-<36,305000,3.5,32500,R,360,0,,1,74.268,282.0,2,1,45-54,941616,0,0
730,2020-06-01,1,P,20-<30,295000,3.375,95700,R,240,0,,1,69.905,118.0,5,2,25-34,4338805,0,0
787,2020-06-01,1,P,30-<36,115000,3.75,32100,R,240,0,,1,53.0,52.0,5,2,65-74,59340,0,0
793,2020-06-01,1,P,41,275000,3.5,90800,P,360,0,,1,45.0,74.0,5,2,>74,6006114,0,0
802,2020-06-01,1,P,40,445000,3.25,92000,P,360,0,,1,67.0,93.0,6,1,35-44,5998654,0,0
734,2020-06-01,1,P,43,485000,3.25,91600,R,360,0,,1,74.769,102.0,2,1,55-64,5258215,0,0
798,2020-06-01,1,P,40,325000,3.25,92100,R,360,0,,1,74.0,58.0,6,1,35-44,6027640,0,0
722,2020-06-01,1,P,39,455000,3.5,92100,R,360,0,,1,,131.0,3,1,35-44,7802716,0,0
780,2020-06-01,1,P,48,415000,3.25,94500,P,360,0,,1,58.042,88.0,2,1,35-44,2435434,0,0
742,2020-06-01,1,P,20-<30,525000,3.25,92000,R,300,1,2020-08-01,1,60.0,314.0,5,1,55-64,3653591,1,1
693,2020-06-01,1,P,30-<36,585000,3.625,10900,P,360,0,,1,94.715,159.0,1,1,25-34,2487502,0,0
785,2020-06-01,1,P,48,385000,3.5,12500,P,360,0,,1,95.0,153.0,5,1,55-64,6910459,0,0
780,2020-06-01,1,P,36,475000,3.25,94400,R,360,0,,1,72.89,109.0,5,2,35-44,7335279,0,0
823,2020-06-01,1,P,30-<36,135000,3.125,92200,R,180,0,,1,33.75,65.0,5,1,65-74,6940024,0,0
804,2020-06-01,1,P,30-<36,215000,3.125,12900,R,240,0,,1,,117.0,5,1,35-44,5327046,0,0
804,2020-06-01,1,I,<20,275000,3.875,95000,R,360,0,,1,19.928,768.0,5,1,55-64,3991354,0,0
788,2020-06-01,1,P,20-<30,575000,2.75,92600,R,180,0,,1,57.67,407.0,5,1,55-64,469571,0,0
784,2020-06-01,1,P,37,265000,2.625,94500,R,180,0,,1,47.273,90.0,2,2,35-44,7319933,0,0
788,2020-06-01,1,P,30-<36,155000,3.375,93000,R,180,0,,1,25.867,108.0,2,1,35-44,774629,0,0
820,2020-06-01,1,P,45,355000,3.99,95700,P,360,0,,1,80.0,188.0,5,2,65-74,796038,0,0
816,2020-06-01,1,P,39,525000,3.375,94900,R,300,0,,1,64.417,108.0,5,1,25-34,2757102,0,0
796,2020-06-01,1,S,30-<36,195000,3.0,92000,P,360,0,,1,43.82,183.0,5,1,55-64,2625560,0,0
770,2020-06-01,1,P,47,395000,3.25,95600,P,360,0,,1,72.48,73.0,5,2,35-44,3599257,0,0
808,2020-06-01,1,P,43,255000,3.375,33300,R,360,0,,1,34.0,69.0,4,2,65-74,7306220,0,0
743,2020-06-01,1,P,40,575000,3.5,92600,R,360,0,,1,74.548,130.0,6,2,45-54,6977602,0,0
781,2020-06-01,1,P,38,475000,3.125,91300,R,360,0,,1,67.29,102.0,6,2,25-34,4658726,0,0
713,2020-06-01,1,P,38,295000,4.0,77400,P,360,0,,1,95.0,158.0,5,2,55-64,2593090,0,0
748,2020-06-01,1,P,36,545000,3.25,90500,R,360,1,2020-09-01,1,91.597,128.0,6,1,35-44,6637825,1,1
763,2020-06-01,1,P,44,385000,3.375,78100,R,360,0,,1,91.617,94.0,5,2,35-44,6659653,0,0
802,2020-06-01,1,P,<20,155000,3.5,78200,R,180,0,,1,56.524,123.0,3,2,55-64,2596177,0,0
776,2020-06-01,1,P,40,145000,3.375,14000,P,300,0,,1,94.997,70.0,5,2,25-34,5950804,0,0
787,2020-06-01,1,P,30-<36,85000,3.6,33400,P,360,0,,1,51.516,42.0,6,2,65-74,795984,0,0
712,2020-06-01,1,P,43,435000,3.625,93400,R,360,0,,1,88.776,88.0,5,1,45-54,3001208,0,0
784,2020-06-01,1,P,20-<30,475000,3.45,95000,R,360,0,,1,57.229,159.0,5,2,55-64,774430,0,0
793,2020-06-01,1,P,20-<30,175000,3.125,33100,R,360,0,,1,64.155,102.0,6,1,45-54,774532,0,0
756,2020-06-01,1,P,43,415000,3.5,92600,R,360,0,,1,50.852,70.0,5,1,65-74,2796614,0,0
716,2020-06-01,1,P,42,235000,3.625,78600,R,360,0,,1,87.386,108.0,6,1,35-44,2813738,0,0
801,2020-06-01,1,P,44,225000,2.75,95600,R,180,0,,1,70.0,62.0,5,2,55-64,2213167,0,0
655,2020-06-01,1,P,30-<36,765000,4.75,95100,P,360,0,,1,76.5,220.0,2,2,25-34,3248460,0,0
764,2020-06-01,1,P,20-<30,245000,3.375,93700,R,300,0,,1,67.253,119.0,5,1,35-44,4340784,0,0
791,2020-06-01,1,P,30-<36,115000,3.99,34200,R,360,0,,1,79.07,37.0,3,1,45-54,219351,0,0
782,2020-06-01,1,P,20-<30,305000,3.625,32900,R,360,0,,1,70.299,141.0,5,1,55-64,3644324,0,0
689,2020-06-01,1,P,48,515000,3.25,94900,P,360,0,,1,72.028,85.0,5,2,25-34,6949575,0,0
754,2020-06-01,1,P,37,195000,3.375,32800,R,360,0,,1,59.531,64.0,5,1,65-74,6954859,0,0
718,2020-06-01,1,P,36,455000,3.375,91000,R,360,0,,1,69.466,155.0,5,2,35-44,1609448,0,0
676,2020-06-01,1,P,44,765000,3.75,92600,R,360,0,,1,53.0,165.0,5,2,>74,6001525,0,0
814,2020-06-01,1,P,40,365000,3.375,90200,R,360,0,,1,83.0005,94.0,6,1,35-44,3410822,0,0
788,2020-06-01,1,P,43,315000,3.5,95800,P,360,0,,1,80.0,148.0,2,2,65-74,7807629,0,0
797,2020-06-01,1,P,39,215000,3.375,33300,R,360,0,,1,71.5,56.0,5,1,35-44,1883900,0,0
711,2020-06-01,1,P,36,435000,3.875,90600,R,360,0,,1,74.783,100.0,2,2,25-34,3572190,0,0
693,2020-06-01,1,P,43,275000,3.875,95300,R,360,0,,1,60.32,72.0,5,2,45-54,204361,0,0
711,2020-06-01,1,P,41,555000,3.25,94500,R,360,0,,1,79.9,100.0,2,2,45-54,3892165,0,0
783,2020-06-01,1,I,39,475000,4.0,95000,R,360,0,,1,64.19,282.0,5,1,55-64,3649084,0,0
695,2020-06-01,1,P,20-<30,175000,2.875,92200,R,180,0,,1,58.333,205.0,5,1,65-74,2438419,0,0
688,2020-06-01,1,P,43,325000,3.625,93700,R,360,0,,1,79.27,163.0,5,1,45-54,3648588,0,0
733,2020-06-01,1,P,40,285000,3.875,95800,R,360,0,,1,79.61,66.0,5,2,55-64,3649167,0,0
802,2020-06-01,1,P,<20,345000,2.875,93500,R,180,0,,1,69.0,267.0,5,1,55-64,3750347,0,0
820,2020-06-01,1,P,30-<36,225000,2.875,33300,R,180,0,,1,56.25,87.0,5,1,55-64,6416998,0,0
817,2020-06-01,1,P,38,225000,2.875,95600,R,180,0,,1,64.286,59.0,5,1,45-54,6939691,0,0
777,2020-06-01,1,P,<20,275000,3.5,90600,R,360,0,,1,47.672,166.0,5,1,35-44,5540624,0,0
786,2020-06-01,2,P,38,635000,3.25,10400,R,360,0,,1,99.378,157.0,3,2,45-54,2249282,0,0
764,2020-06-01,1,P,47,675000,2.75,92600,R,180,0,,1,69.174,179.0,5,1,25-34,4086642,0,0
795,2020-06-01,1,P,37,185000,3.625,32000,P,360,0,,1,95.0,51.0,5,1,55-64,4568297,0,0
680,2020-06-01,1,P,40,455000,3.625,32000,R,360,0,,1,90.0,107.0,5,2,35-44,2003972,0,0
779,2020-06-01,1,P,42,225000,3.5,75200,P,360,0,,1,90.0,65.0,5,2,25-34,6595848,0,0
797,2020-06-01,1,P,43,395000,4.125,92800,P,360,0,,1,64.23,99.0,5,1,35-44,2009043,0,0
650,2020-06-01,1,P,44,145000,3.125,75200,R,240,0,,1,55.89,55.0,6,2,35-44,1487962,0,0
703,2020-06-01,1,P,20-<30,225000,3.625,77000,R,240,0,,1,71.08,130.0,5,2,<25,7413367,0,0
792,2020-06-01,1,P,20-<30,205000,3.375,32300,R,360,0,,1,80.0,73.0,5,1,55-64,2193523,0,0
807,2020-06-01,1,P,20-<30,405000,3.625,11500,R,360,0,,1,62.79,150.0,3,1,35-44,6677092,0,0
792,2020-06-01,1,P,20-<30,755000,3.375,91100,R,360,0,,1,77.82,219.0,5,2,45-54,6678755,0,0
753,2020-06-01,1,P,43,595000,3.625,92600,R,360,0,,1,80.0,178.0,5,1,25-34,4564631,0,0
787,2020-06-01,1,S,30-<36,325000,3.375,75000,R,360,0,,1,77.976,127.0,5,1,45-54,6410208,0,0
643,2020-06-01,1,P,44,135000,2.875,75600,R,180,0,,1,74.72,72.0,6,1,25-34,233642,0,0
804,2020-06-01,1,P,30-<36,565000,2.75,94000,R,180,0,,1,56.5,192.0,5,2,35-44,315935,0,0
694,2020-06-01,1,P,30-<36,155000,3.75,76400,P,360,0,,1,83.81,63.0,5,2,35-44,6677749,0,0
760,2020-06-01,1,S,47,195000,3.75,12800,P,360,0,,1,90.0,67.0,5,2,35-44,6676534,0,0
788,2020-06-01,1,P,47,355000,3.75,93000,P,360,1,2020-08-01,1,61.21,98.0,5,2,35-44,6655954,1,1
801,2020-06-01,1,P,36,155000,3.25,78200,R,240,0,,1,27.9,105.0,5,1,45-54,6677756,0,0
794,2020-06-01,1,P,37,235000,3.125,92200,P,360,0,,1,100.966,69.0,6,1,45-54,1596929,0,0
812,2020-06-01,1,P,20-<30,325000,3.497,93500,R,360,0,,1,57.96,99.0,5,1,55-64,7562359,0,0
804,2020-06-01,1,P,45,325000,3.625,91700,R,360,0,,1,46.0,63.0,2,2,>74,5627589,0,0
733,2020-06-01,1,P,41,395000,3.625,92300,R,360,0,,1,69.31,74.0,2,1,45-54,7565845,0,0
797,2020-06-01,1,P,38,475000,3.625,91300,R,360,0,,1,74.219,164.0,5,2,45-54,6710851,0,0
786,2020-06-01,1,P,38,425000,3.5,34100,P,360,0,,1,79.99,132.0,5,1,65-74,7561448,0,0
804,2020-06-01,1,S,30-<36,225000,3.39,92200,P,360,0,,1,75.0,130.0,5,1,35-44,7565217,0,0
762,2020-06-01,1,I,<20,345000,3.5,96000,P,360,0,,1,75.0,931.0,5,1,35-44,7562373,0,0
703,2020-06-01,1,P,43,365000,3.625,92500,R,360,0,,1,82.81,103.0,5,1,45-54,3185397,0,0
762,2020-06-01,1,P,30-<36,485000,3.25,77000,R,360,0,,1,75.659,204.0,2,1,35-44,6380317,0,0
817,2020-06-01,1,P,30-<36,145000,3.25,93400,R,360,0,,1,59.235,38.0,5,2,65-74,5192280,0,0
767,2020-06-01,1,P,30-<36,495000,3.5,11200,R,360,0,,1,21.26,175.0,5,1,45-54,6357874,0,0
798,2020-06-01,1,P,40,385000,3.125,94500,R,180,0,,1,69.909,120.0,3,2,35-44,5982812,0,0
685,2020-06-01,1,P,30-<36,355000,3.49,92800,R,360,0,,1,55.0,132.0,6,2,45-54,5682497,0,0
790,2020-06-01,1,P,48,565000,3.375,91300,R,360,0,,1,80.0,185.0,6,1,35-44,5582536,0,0
805,2020-06-01,1,P,20-<30,345000,3.0,33400,R,300,0,,1,65.714,230.0,5,2,55-64,3391489,0,0
792,2020-06-01,1,P,<20,235000,3.25,32700,R,360,0,,1,75.791,184.0,5,1,25-34,1877626,0,0
770,2020-06-01,2,P,45,475000,3.875,11500,P,360,0,,1,70.37,190.0,5,2,35-44,4411066,0,0
763,2020-06-01,1,P,30-<36,385000,3.5,78100,R,360,0,,1,67.103,111.0,5,1,45-54,6469502,0,0
803,2020-06-01,1,P,20-<30,135000,3.125,34600,P,180,0,,1,31.765,110.0,4,1,45-54,2108806,0,0
773,2020-06-01,1,P,46,255000,3.25,32100,R,360,0,,1,75.959,94.0,5,1,35-44,3112336,0,0
776,2020-06-01,1,P,36,615000,3.25,91300,R,360,0,,1,76.813,160.0,5,1,25-34,5812647,0,0
755,2020-06-01,1,P,40,455000,3.375,92000,R,360,0,,1,94.729,203.0,5,1,45-54,3009203,0,0
794,2020-06-01,1,P,45,625000,3.25,94900,R,360,0,,1,51.91,108.0,5,1,55-64,7335342,0,0
763,2020-06-01,1,P,47,365000,3.25,11700,R,360,1,2020-09-01,1,84.884,134.0,5,2,25-34,7333863,1,1
790,2020-06-01,1,P,47,365000,3.25,11700,R,360,0,,1,84.884,134.0,5,2,25-34,7333863,0,0
783,2020-06-01,1,S,20-<30,455000,3.0,33900,P,180,0,,1,68.7,272.0,6,1,55-64,3487355,0,0
776,2020-06-01,1,P,30-<36,265000,2.75,95700,R,180,0,,1,48.36,95.0,5,1,45-54,308393,0,0
800,2020-06-01,1,P,41,435000,3.25,33900,P,360,0,,1,55.69,121.0,5,1,45-54,3694325,0,0
774,2020-06-01,1,P,46,285000,3.5,11900,P,360,0,,1,95.0,69.0,5,2,45-54,1800729,0,0
773,2020-06-01,1,P,20-<30,165000,3.5,92600,R,360,0,,1,22.76,96.0,5,1,55-64,717927,0,0
789,2020-06-01,1,I,20-<30,235000,4.25,93500,R,360,0,,1,64.972,122.0,5,1,35-44,2434500,0,0
751,2020-06-01,2,P,44,105000,3.625,14000,R,120,0,,1,55.0,71.0,5,1,65-74,2564703,0,0
676,2020-06-01,1,P,38,145000,3.5,92300,R,360,0,,1,46.205,40.0,6,1,<25,5308458,0,0
782,2020-06-01,1,P,<20,205000,3.125,95900,R,180,0,,1,60.294,197.0,5,2,35-44,712095,0,0
716,2020-06-01,1,P,44,285000,3.375,92500,P,360,0,,1,74.868,46.0,6,1,25-34,4323558,0,0
726,2020-06-01,1,P,30-<36,285000,3.625,32900,R,360,0,,1,68.675,125.0,5,2,55-64,2755766,0,0
682,2020-06-01,1,P,36,415000,3.375,92600,R,360,0,,1,78.49,100.0,5,1,25-34,986902,0,0
789,2020-06-01,1,P,36,575000,3.625,90500,R,360,0,,1,59.278,128.0,5,1,45-54,5315245,0,0
737,2020-06-01,1,P,36,265000,3.125,33500,R,360,0,,1,72.071,191.0,5,2,35-44,3575686,0,0
823,2020-06-01,1,P,46,245000,2.99,92000,R,360,0,,1,59.78,47.0,5,2,45-54,1950001,0,0
811,2020-06-01,1,P,30-<36,265000,3.5,92000,R,360,0,,1,53.878,82.0,5,1,55-64,1841362,0,0
715,2020-06-01,1,P,40,535000,3.5,92000,R,360,0,,1,84.373,196.0,5,1,35-44,2436259,0,0
716,2020-06-01,1,I,20-<30,105000,3.625,33600,R,180,0,,1,49.0,65.0,2,2,65-74,50468,0,0
768,2020-06-01,1,P,47,655000,3.5,92600,R,360,0,,1,72.118,160.0,2,1,25-34,7780067,0,0
760,2020-06-01,1,P,30-<36,315000,2.75,93200,R,180,0,,1,70.146,172.0,5,2,45-54,3913389,0,0
710,2020-06-01,1,P,40,245000,3.125,75200,P,360,0,,1,95.0,105.0,5,1,55-64,5150216,0,0
810,2020-06-01,1,P,20-<30,125000,3.125,92500,R,240,0,,1,44.643,40.0,6,1,35-44,2088753,0,0
788,2020-06-01,1,P,46,255000,2.99,33400,R,360,0,,1,58.44,74.0,5,1,55-64,415803,0,0
804,2020-06-01,1,P,<20,375000,2.75,92100,R,180,0,,1,50.0,246.0,5,1,35-44,3929014,0,0
790,2020-06-01,1,P,<20,285000,3.125,92600,R,360,0,,1,29.046,141.0,5,1,45-54,3916274,0,0
773,2020-06-01,1,P,20-<30,165000,3.375,95200,R,300,0,,1,47.229,57.0,5,2,25-34,2811391,0,0
816,2020-05-01,1,P,30-<36,125000,3.125,34200,P,360,0,,1,80.0,54.0,5,1,65-74,7301246,0,0
788,2020-06-01,1,P,42,135000,3.25,32500,P,360,0,,1,95.0,57.0,5,2,45-54,27888,0,0
766,2020-06-01,1,P,20-<30,305000,3.25,10600,P,360,0,,1,50.0,187.0,5,1,35-44,3008790,0,0
754,2020-06-01,1,P,43,75000,3.5,33900,P,360,0,,1,50.0,34.0,5,2,>74,6008442,0,0
800,2020-06-01,1,P,48,345000,3.25,90600,R,360,0,,1,66.475,73.0,6,2,25-34,4093935,0,0
754,2020-06-01,1,P,36,375000,3.5,93900,R,360,0,,1,93.75,80.0,5,2,35-44,2964806,0,0
706,2020-06-01,1,P,<20,285000,3.375,11700,R,360,0,,1,63.0,189.0,5,1,65-74,5653347,0,0
780,2020-06-01,1,S,47,365000,3.375,77000,P,360,0,,1,78.49,155.0,5,2,45-54,7414360,0,0
692,2020-06-01,1,P,20-<30,345000,3.625,95400,R,360,0,,1,55.12,109.0,5,1,55-64,6938026,0,0
685,2020-06-01,1,P,30-<36,205000,3.625,78100,R,240,0,,1,90.0,67.0,5,1,25-34,2020005,0,0
817,2020-06-01,1,I,43,35000,4.625,14600,P,240,0,,1,80.0,45.0,5,1,45-54,2006987,0,0
725,2020-06-01,1,P,<20,175000,3.99,77000,P,360,0,,1,80.0,452.0,5,1,25-34,3717341,0,0
692,2020-06-01,1,P,49,445000,3.375,78200,R,360,0,,1,86.0,260.0,5,1,35-44,1980545,0,0
698,2020-06-01,1,P,41,265000,3.5,75000,R,360,0,,1,80.0,82.0,5,2,65-74,1996247,0,0
803,2020-06-01,1,P,30-<36,135000,3.99,95300,R,360,0,,1,23.077,54.0,5,1,65-74,7395570,0,0
735,2020-06-01,1,P,44,405000,3.125,77000,P,360,0,,1,90.0,115.0,5,1,25-34,5090979,0,0
721,2020-06-01,1,P,44,455000,3.5,95200,P,360,0,,1,90.0,100.0,2,1,25-34,2115331,0,0
754,2020-06-01,1,P,38,475000,3.125,11500,R,360,0,,1,84.822,131.0,5,2,35-44,3058884,0,0
780,2020-06-01,1,S,30-<36,165000,3.625,33900,R,360,0,,1,73.33,292.0,5,2,55-64,5451198,0,0
730,2020-06-01,1,P,40,325000,3.25,76200,R,360,0,,1,90.0,68.0,5,1,35-44,4196414,0,0
804,2020-06-01,1,S,30-<36,385000,3.125,34200,R,360,0,,1,67.544,104.0,5,1,65-74,1916716,0,0
773,2020-06-01,1,P,30-<36,335000,2.75,32000,R,180,0,,1,78.0,107.0,5,2,65-74,5570898,0,0
756,2020-06-01,1,P,30-<36,295000,3.0,93100,R,360,0,,1,9.108,102.0,5,1,>74,1940967,0,0
750,2020-06-01,1,P,20-<30,365000,3.5,95900,R,360,0,,1,73.71,138.0,5,1,35-44,289559,0,0
753,2020-06-01,1,P,30-<36,235000,3.5,33300,R,360,0,,1,73.27,74.0,5,1,45-54,6372994,0,0
751,2020-06-01,1,P,20-<30,405000,3.312,95900,R,360,0,,1,73.64,171.0,5,1,55-64,4959329,0,0
689,2020-06-01,1,P,20-<30,455000,3.562,94500,R,360,0,,1,69.98,159.0,3,1,35-44,4961409,0,0
776,2020-06-01,1,P,<20,375000,3.375,11900,P,360,0,,1,65.388,224.0,5,2,35-44,2431237,0,0
746,2020-06-01,1,P,36,345000,2.625,10900,R,180,0,,1,75.0,215.0,5,1,35-44,5647386,0,0
790,2020-06-01,1,I,20-<30,435000,4.375,90200,P,360,0,,1,75.0,328.0,5,1,35-44,5647752,0,0
757,2020-06-01,1,P,48,175000,3.625,10500,P,360,0,,1,38.0,99.0,5,1,55-64,5620466,0,0
757,2020-06-01,1,P,44,765000,3.25,11000,R,360,0,,1,71.0,221.0,5,1,35-44,5633180,0,0
797,2020-06-01,1,P,46,655000,3.25,90000,R,360,0,,1,67.485,212.0,5,1,35-44,1150746,0,0
775,2020-06-01,1,P,40,455000,3.25,94500,R,360,0,,1,58.71,86.0,5,2,55-64,1118648,0,0
804,2020-06-01,1,P,37,465000,3.199,91300,R,360,0,,1,52.247,109.0,5,1,55-64,1123178,0,0
781,2020-06-01,1,P,30-<36,295000,2.75,93500,R,360,0,,1,87.576,81.0,6,1,35-44,2120037,0,0
781,2020-06-01,1,P,30-<36,495000,3.094,91000,R,360,0,,1,60.0,109.0,5,2,25-34,1120503,0,0
794,2020-06-01,1,P,<20,425000,3.192,92100,R,360,0,,1,42.714,252.0,5,1,55-64,1128064,0,0
731,2020-06-01,1,P,20-<30,215000,3.125,32800,R,180,0,,1,64.776,114.0,5,2,45-54,6304063,0,0
786,2020-06-01,1,P,30-<36,235000,3.0,95600,P,180,0,,1,50.538,107.0,5,2,45-54,1122876,0,0
734,2020-06-01,1,P,38,555000,3.25,91200,R,360,0,,1,54.57,113.0,5,1,35-44,235131,0,0
677,2020-06-01,1,P,39,75000,3.5,32100,R,180,0,,1,44.59,37.0,5,2,65-74,5879479,0,0
738,2020-06-01,1,P,20-<30,555000,3.5,10300,R,360,0,,1,79.23,271.0,2,2,55-64,244652,0,0
782,2020-06-01,1,P,20-<30,195000,3.99,77300,P,360,0,,1,95.0,105.0,5,2,55-64,245170,0,0
722,2020-06-01,1,P,20-<30,125000,2.99,79300,R,180,0,,1,82.7,103.0,5,1,45-54,252070,0,0
770,2020-06-01,1,P,20-<30,395000,3.56,95300,R,360,0,,1,87.38,141.0,6,1,35-44,253629,0,0
758,2020-06-01,1,P,37,315000,3.25,78200,R,240,0,,1,70.06,202.0,5,2,35-44,268205,0,0
787,2020-06-01,1,P,30-<36,465000,3.375,91900,R,180,0,,1,76.14,187.0,5,2,45-54,269605,0,0
